"idencuesta","ola","ponderadorlong_total","ponderadorlong_total_rs","ponderadorlong_panel","ponderadorlong_panel_rs"
13102033,3,7312.30245596054,2.17627375316548,NA,NA
13102035,3,8188.05517199629,2.43691363528885,13914.4867391904,2.29379359568032
13102038,3,5987.74733163495,1.78206213937468,9032.00377249789,1.48891962728059
13103011,3,7706.45202268749,2.29357980855029,NA,NA
13103014,3,15642.7159505116,4.6555558056234,NA,NA
13103015,3,11559.6771365712,3.44036944572504,25057.208776351,4.13066368125072
13103041,3,7444.3285665956,2.21556711678631,16136.6180810366,2.66011042333097
13103043,3,4995.81564141468,1.48684528868221,8625.96333295907,1.42198413930617
13103044,3,8032.9769389383,2.39075954219382,NA,NA
13103045,3,2448.62743113172,0.728755907150583,4440.47480540641,0.732009226163786
13104012,3,2630.97564094073,0.783026039620362,4771.15501472419,0.786521631872219
13104013,3,2475.91356789609,0.736876756038224,4489.95697705024,0.740166328221838
13104014,3,3702.18714865394,1.10183800101903,5584.43208123903,0.920589798499683
13104023,3,5063.6472056107,1.50703319169703,NA,NA
13104024,3,5114.31422031189,1.5221126136588,9274.57691337325,1.52890764318468
13104025,3,30625.71477507,9.11476783657766,NA,NA
13104031,3,4592.15014144994,1.36670711908071,7803.73494137048,1.28644035287958
13104032,3,9136.66583159439,2.71923736203425,13781.8775055895,2.27193305447148
13104033,3,23875.4828975982,7.10577647562156,51753.4315650246,8.53151769831218
13104042,3,11022.8279844569,3.28059340716647,NA,NA
13104043,3,10000.3057488399,2.9762722556819,20430.818449812,3.36800640893872
13104044,3,11027.3768283587,3.28194722556368,NA,NA
13105013,3,21927.8012434344,6.52611111180397,40549.7023770177,6.68459062576662
13105015,3,9292.03492289755,2.76547801981511,14016.2384665749,2.31056729815305
13105016,3,8628.19181017614,2.56790627669641,16601.2577284014,2.73670595052514
13105023,3,12532.4121879357,3.72987302873714,18904.0699098815,3.11632295925435
13105025,3,11155.7079180021,3.32014088396173,NA,NA
13105026,3,19725.2861916837,5.87060270977259,42757.3026857825,7.04851202257994
13105031,3,10844.2569502732,3.22744743062762,20053.6016790624,3.30582248299544
13105032,3,6701.91679539921,1.99461191677557,NA,NA
13105033,3,6307.9577549222,1.87736256545621,11439.1953337524,1.88574350517683
13105037,3,16617.1418078502,4.94556260314081,32323.8674270965,5.32856737597549
13105042,3,9565.52944652102,2.84687494738764,17346.6538713152,2.85958399345323
13105043,3,13544.1423794524,4.03098227228165,25046.3298322349,4.12887029477452
13105044,3,9620.3951070582,2.86320396245455,14511.5416678987,2.39221769118671
13105045,3,5077.7203289521,1.51122160829186,9769.89683449748,1.61056079246597
13106012,3,12681.4535888682,3.77423045116843,22997.2410017777,3.79107940644484
13106014,3,17260.259493962,5.13696608363289,31918.3112643278,5.26171172069449
13106015,3,9884.47647626197,2.94179936464961,20194.1770011756,3.32899622843196
13106018,3,9391.84609650177,2.79518363424993,NA,NA
13106022,3,5230.37145320147,1.55665334981184,NA,NA
13106023,3,16416.8380514681,4.88594857454991,NA,NA
13106024,3,5461.19128557161,1.62534951574898,8237.73909647372,1.35798564018583
13106027,3,5536.60607517493,1.64779432409801,8351.49584445816,1.3767383620708
13106028,3,4953.72554818756,1.4743185140158,8983.35663888985,1.48090018067003
13106033,3,8146.31958484681,2.42449236805689,12288.0250530243,2.02567250222745
13106046,3,4716.0472391068,1.40358114109333,7113.75315218257,1.17269732815718
13106048,3,7314.0159380831,2.17678371650361,NA,NA
13106049,3,17613.1271581756,5.24198589655692,29931.1154028727,4.93412384585539
13107012,3,4144.2819319526,1.23341342190715,NA,NA
13107013,3,4232.91080670017,1.25979098151268,8144.42293233285,1.34260253452827
13107014,3,6624.56962432783,1.97159199667544,NA,NA
13107015,3,6213.88631651231,1.84936520025326,11955.9614001328,1.97093203679472
13107016,3,2041.68617613144,0.607642813474401,3702.50529353419,0.610355458269339
13107017,3,3152.46414687356,0.938230471449353,6440.54534650475,1.06171948311195
13107023,3,17770.7888573018,5.28890887598154,NA,NA
13107031,3,18998.8012946667,5.65438763620699,NA,NA
13107032,3,1927.08467489433,0.573535329447617,NA,NA
13107033,3,3484.98174837575,1.03719373684668,6705.35396713436,1.10537300260328
13107034,3,5786.54910142066,1.72218189915817,NA,NA
13107035,3,3454.10121653703,1.02800313083317,6263.85591876973,1.03259235213258
13107036,3,4138.16656628478,1.23159337823773,NA,NA
13107037,3,6585.74801409757,1.96003798179318,NA,NA
13108012,3,8278.10296746846,2.46371349142127,12486.8089934727,2.05844189847404
13108013,3,15105.9971162381,4.49581855201637,30861.8448611982,5.08755395871791
13108021,3,2564.92450392055,0.763368024004969,3868.96883126449,0.637796858294868
13108023,3,5449.99404688621,1.62201701455586,NA,NA
13108025,3,10095.6296194885,3.00464236742059,NA,NA
13108031,3,9833.03791438729,2.92649031626401,20485.4772012674,3.37701686662834
13108035,3,17627.8798316211,5.24637655958019,NA,NA
13108037,3,9228.74797991187,2.74664267844797,17756.7707227238,2.92719147512857
13109011,3,2678.23561280877,0.797091463879162,4624.34242000404,0.762319676324279
13109013,3,18075.9198938414,5.3797214032391,37658.1325223434,6.20791731841185
13109017,3,5452.75486319718,1.62283868353236,9266.21568153348,1.52752929985046
13109018,3,12395.4140654094,3.68909990425513,NA,NA
13109022,3,23875.4828975982,7.10577647562156,51753.4315650246,8.53151769831218
13109032,3,7638.27100002775,2.27328790036241,NA,NA
13109034,3,12205.60069923,3.63260800593665,26457.3379816817,4.36147402046842
13110011,3,9384.19948916049,2.7929078653033,17017.8202166368,2.80537599101064
13110014,3,6617.56643547283,1.96950772073289,12000.6566357214,1.97830001572719
13110015,3,9384.5861421383,2.79302294023794,14155.8440502833,2.33358118287865
13110016,3,12203.0260943255,3.63184175684996,22129.6344362707,3.64805505917049
13110022,3,7831.8641573842,2.33090473304742,NA,NA
13110023,3,3664.96133349335,1.09075892367478,5528.28012886984,0.911333187663537
13110034,3,7735.07053606102,2.30209719686738,NA,NA
13110047,3,10433.1403333543,3.10509167356213,NA,NA
13110051,3,7089.29430419445,2.10990248497007,NA,NA
13110053,3,7767.16386469679,2.31164875319076,NA,NA
13110057,3,12635.2595228537,3.76048225981218,27388.6832709095,4.51500565263281
13110061,3,3816.45927793583,1.13584745798177,5756.8017965262,0.949004827844699
13110065,3,2766.81178205108,0.823453337370986,5017.48769669751,0.827129405547817
13110071,3,20295.4066271924,6.04028088534222,37531.017780436,6.18696254039027
13110073,3,11161.1681587937,3.32176595059324,22802.482850746,3.75897365882249
13110074,3,7374.03957034325,2.19464783744829,13372.4863610816,2.20444520508099
13110076,3,16898.826340262,5.02939702578026,31249.9356871773,5.1515304652078
13110085,3,7371.72387225316,2.19395864372251,NA,NA
13110091,3,10914.7854909412,3.24843800272571,NA,NA
13110092,3,4967.79887589116,1.47850699143253,8577.58853103273,1.41400958638655
13110093,3,7594.7131331389,2.2603242896495,NA,NA
13110094,3,7517.16772665227,2.23724537109659,13632.0427819376,2.24723290304188
13110095,3,7667.77329771391,2.28206831891035,NA,NA
13110101,3,3922.97041645919,1.1675471034196,8014.70458760318,1.32121855436714
13110103,3,3884.99914507705,1.15624616479173,5860.18831307398,0.966048024189777
13110104,3,7857.40117124487,2.33850501125444,NA,NA
13110106,3,8711.08948655802,2.59257812778502,NA,NA
13110111,3,8594.76837175437,2.55795885559124,14840.05058462,2.44637216079979
13110116,3,16413.297220576,4.88489475909558,34194.3384066252,5.63691323408499
13111013,3,6135.56698790898,1.82605594845035,11126.5724953922,1.83420784468608
13111015,3,13194.8394037322,3.92702337526654,25387.8140919253,4.18516374077691
13111021,3,3258.65682733977,0.969835337997032,5909.42638202008,0.974164886085525
13111022,3,2248.45307299638,0.6691803898234,3391.59879547601,0.559102735300217
13111024,3,9530.6889464527,2.8365057830509,16456.0462776924,2.71276794246929
13111026,3,6350.28187751302,1.88995899150326,NA,NA
13111034,3,17142.7876498117,5.10200433352751,35023.0473940875,5.77352534229662
13111036,3,8484.15563368273,2.52503849978253,12797.6217842442,2.10967917386124
13112011,3,18298.5894388002,5.4459918959111,33838.4294633626,5.57824188888892
13112012,3,5002.03796037723,1.48869716359078,NA,NA
13112014,3,15574.0984206499,4.63513398498012,NA,NA
13112021,3,4984.96582976195,1.48361618807145,9591.43054858247,1.5811407476343
13112022,3,1910.02699224852,0.568458653905888,2881.11205167552,0.474949345702939
13112023,3,8211.28326801415,2.44382673769457,NA,NA
13112024,3,5410.70231893493,1.6103230841185,8161.58081659395,1.34543099998094
13112025,3,4066.94611854495,1.21039688205361,NA,NA
13112027,3,2663.06157952217,0.792575396529627,NA,NA
13112032,3,2591.27243017698,0.771209644439509,4699.15504247496,0.77465248582824
13112033,3,5507.45658947734,1.63911890879291,9509.38185245816,1.56761507635145
13112034,3,1850.63474821061,0.550782445540636,NA,NA
13112035,3,5623.57705753856,1.67367846487924,9709.87982347987,1.60066702936249
13112037,3,6630.52770047274,1.97336522813182,12261.4174522968,2.02128625749638
13112041,3,6401.44540665151,1.90518618516134,12316.8384950338,2.03042237838097
13112042,3,3162.54706792149,0.941231331515523,6084.96659645922,1.00310257004125
13112043,3,25194.5669176635,7.49835978961566,NA,NA
13112044,3,4630.92955467467,1.37824857536926,9461.07882715518,1.55965235575897
13112046,3,14721.82506839,4.3814819871017,NA,NA
13112053,3,13634.3753865555,4.05783725075256,27855.2931475738,4.5919259707757
13112054,3,8404.03395931053,2.50119283720962,14510.7213686988,2.3920824654262
13112055,3,3182.23559594777,0.947090994328996,NA,NA
13112056,3,9842.79001276084,2.92939271750582,NA,NA
13112061,3,7678.69089814131,2.28531759468919,NA,NA
13112062,3,4557.94174373789,1.35652607986263,9311.96331491482,1.53507076583728
13112063,3,9547.29942396548,2.84144936223903,16224.3375794767,2.67457092248625
13112065,3,18659.8478105466,5.55350893548623,40447.816733962,6.66779484738734
13112067,3,11818.7127922292,3.51746315211066,NA,NA
13113011,3,11090.9877246144,3.30087898129594,22659.1028636278,3.73533756628347
13113013,3,17164.4004152814,5.10843668428273,35067.2026927952,5.78080431300461
13113015,3,11907.392565805,3.54385586013006,20559.7522078893,3.38926105052832
13113034,3,14380.9364457972,4.28002735409528,26593.7604188421,4.38396316566873
13113037,3,10888.4063841182,3.24058710238938,NA,NA
13113038,3,8062.22901100006,2.39946548906037,NA,NA
13114021,3,17101.9139618361,5.08983958311241,29528.8083762125,4.86780380843343
13114042,3,17122.6875525653,5.09602218025403,31663.9081339302,5.21977353913127
13114043,3,7468.56311846933,2.22277975869769,NA,NA
13114044,3,7230.01802642719,2.15178441545466,13111.3098223137,2.1613904317935
13114051,3,5424.09605869323,1.61430930384454,NA,NA
13114058,3,6508.35090131898,1.93700319813574,NA,NA
13114061,3,11543.0782391236,3.43542931297423,24048.0580018945,3.9643058682094
13114081,3,11667.9243083197,3.47258576611792,NA,NA
13115033,3,9099.65904389272,2.70822347123184,NA,NA
13116012,3,4970.5885316908,1.4793372435636,NA,NA
13116013,3,8186.88979887426,2.43656679912426,14135.7920878098,2.33027563061756
13116014,3,5457.92695632056,1.62437799219486,NA,NA
13116015,3,5134.35883347871,1.52807825386447,8865.17722325328,1.4614183850559
13116018,3,4762.60193838001,1.41743666344419,9163.58652847526,1.5106109543572
13116021,3,13766.5829191015,4.09718460882255,24965.0738334477,4.11547529910402
13116024,3,10394.5952657008,3.09361996276331,19999.9442275724,3.29697708891836
13116025,3,3418.51424452361,1.01741180291506,6199.32055883004,1.02195374230822
13116031,3,7491.3222865647,2.22955329965393,15304.9166125336,2.52300500667217
13117012,3,13596.818775665,4.0466597226031,25143.7409755137,4.14492845493443
13117013,3,5187.31655177919,1.5438394307385,11244.2304652037,1.85360368031358
13117014,3,10284.8838663091,3.06096786168336,NA,NA
13117022,3,7967.54440147942,2.37128563302056,14448.7804579459,2.38187154877088
13117031,3,30625.71477507,9.11476783657766,63803.514972647,10.5179656834878
13118011,3,9008.10962625238,2.68097670512388,15553.7411531313,2.56402356153296
13118016,3,6405.19384404244,1.90630178807279,NA,NA
13118021,3,2739.10382832022,0.815206948108293,5596.04220481836,0.922503719408912
13118022,3,9039.21086389185,2.69023299718419,NA,NA
13118023,3,1923.06097997552,0.572337804906574,3487.38387974961,0.574892840748352
13118024,3,2573.25496182992,0.765847319276081,NA,NA
13118025,3,1807.84211382899,0.538046581892435,NA,NA
13118026,3,4519.08111487124,1.34496045232694,8356.85220744592,1.37762135483567
13118027,3,1909.93731059015,0.568431963018795,3463.58470045459,0.570969562364276
13118031,3,10821.7598689508,3.22075189144558,NA,NA
13118032,3,3293.24391983606,0.980129083647096,NA,NA
13118033,3,3915.50916048666,1.16532649839998,6760.66549938962,1.11449107076005
13118034,3,6385.8234820222,1.90053681722977,11580.4012987743,1.90902121166434
13118041,3,12702.4673026454,3.7804845132816,NA,NA
13118042,3,16889.544422928,5.02663455893828,30628.4228998208,5.04907450847771
13118043,3,11044.6610300453,3.28709131727783,19070.1274643423,3.14369743321635
13119011,3,7519.41594218701,2.23791448079072,NA,NA
13119012,3,2653.94950623782,0.789863478355415,4812.81707761604,0.79338959436594
13119013,3,7916.9213288191,2.35621928900665,16174.4237039265,2.66634265433532
13119017,3,8140.7141692123,2.4228240947607,16631.6368139328,2.74171392193945
13119023,3,8787.52707348162,2.61532733915571,NA,NA
13119027,3,12884.9035953151,3.83478086080731,27929.8215371033,4.60421192467422
13119028,3,6350.90497780951,1.89014443744576,9579.79596354956,1.57922279427122
13119041,3,5331.17125087742,1.58665319669013,NA,NA
13119042,3,3950.98408173283,1.17588447797873,5959.72093591101,0.982455908799837
13119043,3,5687.91121661509,1.69282547673678,10314.7690545533,1.7003826042406
13119045,3,5796.72872026977,1.72521153824271,NA,NA
13119053,3,11096.9209129689,3.30264480569477,20520.8372388418,3.38284594457074
13119055,3,15335.9509698434,4.56425698697643,NA,NA
13119056,3,29811.1315983209,8.87233311810068,NA,NA
13119057,3,7752.04806795438,2.30715001809237,NA,NA
13119066,3,8709.00887263334,2.59195889936797,16940.8705465471,2.79269089067242
13119071,3,2590.21160571483,0.770893923851145,4472.35685606169,0.737264960347949
13119084,3,13627.8101061886,4.05588330431357,20556.3838072592,3.38870577199467
13119093,3,7892.58056120967,2.34897503536707,NA,NA
13119101,3,2562.79246087571,0.762733489349563,4647.50790966366,0.766138491406575
13119103,3,3922.00081276444,1.16725853178508,NA,NA
13119105,3,2955.80340493191,0.879700669988968,5360.21543435392,0.883627838040055
13119107,3,8892.79831250599,2.64665796802832,15354.6402984068,2.53120192218529
13119111,3,6351.10864098549,1.89020505129852,9580.10317199907,1.57927343737342
13119112,3,8743.87387818586,2.602335356981,NA,NA
13119113,3,3067.72941705519,0.913011879959752,4627.40695844955,0.762824863385201
13119114,3,4206.24132119503,1.25185365921716,8093.10893606395,1.33414345743713
13119115,3,1587.2253304359,0.472387028270605,2394.19340501578,0.394681140755091
13119117,3,5542.96897573753,1.64968803863892,10250.2635697913,1.68974891931878
13119125,3,7348.71750860391,2.18711153288878,NA,NA
13119132,3,5755.96709257053,1.71308013899706,NA,NA
13119136,3,5882.01828711458,1.75059525928831,10877.2461165064,1.79310656212769
13119137,3,14715.8153975432,4.37969340012684,NA,NA
13119141,3,12633.2077330986,3.75987160999047,22909.7493302043,3.77665646439229
13119145,3,18036.0418549619,5.36785297604208,37575.0533495172,6.19422177375143
13119146,3,9551.51957873622,2.84270535679302,14407.6488352219,2.37509102897501
13119152,3,11344.0589617504,3.37619756861876,NA,NA
13119153,3,5404.44755289638,1.60846155237199,10398.5433656498,1.7141927419681
13119154,3,5689.46603877172,1.69328821999319,NA,NA
13119156,3,9876.99840883164,2.93957375623543,19004.0508805839,3.13280475370251
13119161,3,16475.725360084,4.90347450498115,31700.4731677992,5.22580125988638
13120013,3,7449.62296048477,2.21714282437354,NA,NA
13120022,3,6603.70809036347,1.96538322603297,11402.2109576706,1.87964665614554
13120024,3,5887.73768767091,1.75229745656332,8881.14779419081,1.46405112272151
13120041,3,5469.84675624554,1.62792554070998,9919.31904451321,1.63519294130558
13120042,3,5345.68720799776,1.59097340864435,9694.16133418318,1.59807584718248
13120044,3,6199.27844937127,1.84501763421093,NA,NA
13120046,3,8435.18026496305,2.51046254232753,NA,NA
13120062,3,13797.2990811856,4.10632629541772,NA,NA
13120064,3,11038.0565730296,3.28512571115804,NA,NA
13120072,3,12925.7282948448,3.84693103137292,NA,NA
13120073,3,9569.20231033526,2.84796805823283,18614.129339392,3.0685264550654
13120074,3,5616.51084022902,1.67157543052617,NA,NA
13120075,3,6664.93322053473,1.98360493453427,11326.1480249784,1.86710773385914
13120077,3,3132.95802481246,0.932425095957395,5324.0362912778,0.877663731117485
13120087,3,2802.32011624404,0.834021261248337,NA,NA
13121021,3,17780.1836913182,5.29170494887494,NA,NA
13121022,3,7271.31912437714,2.16407637082532,14144.2588692023,2.33167137372316
13121024,3,4073.07944933882,1.21222227247018,7836.89597708986,1.29190692687437
13121025,3,15779.7392465637,4.69633642220299,NA,NA
13121026,3,11200.7036118664,3.33353241804445,20712.7560502839,3.41448362900911
13121027,3,9727.26048512785,2.89500903600228,17639.9457756104,2.90793296272151
13121034,3,12857.0882231108,3.82650250185987,NA,NA
13121036,3,16010.8096855108,4.76510717319988,30805.9421808477,5.07833844020308
13121037,3,3309.28821544038,0.984904156836695,4991.77770715636,0.822891131405199
13122016,3,11466.6803088894,3.41269190415311,20794.3047463697,3.42792687562854
13122017,3,17082.641332127,5.08410369917669,29495.5315283196,4.86231814288127
13122025,3,21927.8012434344,6.52611111180397,40549.7023770177,6.68459062576662
13122041,3,11408.113829919,3.3952614584397,22191.2025121746,3.65820451425669
13122044,3,7332.63556222346,2.18232525414575,11060.6524277421,1.82334096674536
13122046,3,7461.65884791517,2.22072492263446,11255.2729984784,1.85542403435037
13122051,3,5477.18785985327,1.63011038620796,8261.86855806534,1.36196336537998
13122052,3,8648.48177944652,2.57394493932581,14932.7941761568,2.46166087825629
13122053,3,8258.82648138303,2.45797645975804,NA,NA
13122056,3,8528.8295816625,2.5383342764581,NA,NA
13122064,3,10081.9860896424,3.00058180563675,NA,NA
13122065,3,2495.70921937203,0.742768300732027,3764.56350543286,0.620585711938101
13122066,3,7630.70516888109,2.27103617187545,13175.4627704297,2.17196600129101
13122071,3,12575.4540101669,3.74268305520613,26198.8389207703,4.3188606275692
13122072,3,9278.32772175196,2.76139850829844,NA,NA
13122073,3,9927.71051888807,2.9546665993923,NA,NA
13122074,3,5510.4415414361,1.64000728460087,NA,NA
13122076,3,8151.5286063255,2.4260426672673,NA,NA
13122077,3,5375.47525910429,1.59983887258973,NA,NA
13123013,3,3742.49886111634,1.11383549733506,6920.76753523267,1.14088378156251
13123014,3,4191.18284218153,1.24737198291383,NA,NA
13123015,3,3927.94987358226,1.16902908011671,NA,NA
13123016,3,8382.36568436306,2.49474396582765,NA,NA
13123021,3,6703.77927034254,1.9951662230778,NA,NA
13123026,3,17094.6816234219,5.08768710810751,32891.3892573282,5.42212296045334
13123028,3,13627.8101061886,4.05588330431357,20556.3838072592,3.38870577199467
13123031,3,6066.18669414133,1.80540711544285,9150.32282953741,1.50842444268422
13123039,3,12833.5931559459,3.81950994400166,NA,NA
13123044,3,2815.28251119742,0.837879104941908,5105.38716594201,0.841619572766767
13123053,3,23875.4828975982,7.10577647562156,51753.4315650246,8.53151769831218
13123056,3,4050.91005397993,1.2056242585705,7346.14168124043,1.21100641778828
13123059,3,11326.9111844763,3.37109407928261,NA,NA
13123064,3,8780.65796697891,2.61328296855157,NA,NA
13123066,3,3404.31175656949,1.01318488506663,6295.37941332846,1.03778897859015
13123075,3,14879.4008612107,4.42837939925271,27515.5392814905,4.53591777897266
13123078,3,5930.29454566002,1.76496314888345,8945.34116786117,1.47463335634393
13124014,3,18895.0787425077,5.62351792461691,32624.9541826751,5.37820132113175
13124015,3,11013.0256661419,3.27767605955981,NA,NA
13124025,3,6556.53491446117,1.95134363382683,11889.9787400389,1.96005484053257
13124026,3,16258.5193465737,4.8388300582998,NA,NA
13124027,3,13627.8101061886,4.05588330431357,20556.3838072592,3.38870577199467
13124033,3,10423.778335418,3.1023053732814,NA,NA
13124035,3,4870.33378253622,1.44949961300478,NA,NA
13124037,3,7455.03237142174,2.21875276311898,NA,NA
13124045,3,10545.0222411955,3.13838975729914,21543.6848002461,3.55146166354643
13124046,3,22146.5422206973,6.59121239152074,NA,NA
13124047,3,17562.5393849779,5.22693005830291,NA,NA
13124054,3,8903.68960223102,2.64989941326523,15373.4456092029,2.53430196477237
13124057,3,18895.0787425077,5.62351792461691,NA,NA
13124066,3,13627.8101061886,4.05588330431357,NA,NA
13124071,3,20185.0228285798,6.00742866606627,39264.1532141043,6.4726687279565
13124072,3,17720.7873599692,5.27402752405181,38412.2725327067,6.33223678189198
13124073,3,12084.3198011761,3.59651261234692,NA,NA
13124074,3,9918.54937475943,2.95194007684538,NA,NA
13124075,3,21927.8012434344,6.52611111180397,NA,NA
13125022,3,30625.71477507,9.11476783657766,NA,NA
13125024,3,6416.6416391998,1.90970885941354,13109.3232227629,2.16106294222006
13125025,3,19033.4370823393,5.66469587442417,32344.739052223,5.33200804906275
13125041,3,9831.50550356175,2.92603424302596,18180.7841863218,2.99708980379232
13125042,3,6903.08342860165,2.05448275314863,NA,NA
13125043,3,14517.1193451409,4.32055785338148,NA,NA
13125046,3,10626.1466354545,3.16253384748558,18347.5047574255,3.02457357559316
13125048,3,14844.4723434675,4.41798403926052,NA,NA
13125052,3,3914.78359675207,1.16511055748105,NA,NA
13125057,3,18895.0787425077,5.62351792461691,NA,NA
13125063,3,9626.86333537718,2.86512902444492,14521.2984360692,2.39382608772793
13125064,3,10040.7275497115,2.98830251630397,NA,NA
13125066,3,6981.13711823887,2.07771294598027,NA,NA
13125067,3,7378.6305350117,2.19601419174912,NA,NA
13126013,3,15830.544187328,4.71145689346115,NA,NA
13126015,3,7857.13786829693,2.33842664752453,NA,NA
13126023,3,6292.17426656895,1.8726651132319,12239.6143195143,2.0176920260109
13126025,3,19033.4370823393,5.66469587442417,32344.739052223,5.33200804906275
13126032,3,30625.71477507,9.11476783657766,NA,NA
13127023,3,23252.0608877196,6.92023478537892,45230.19314828,7.45616631928639
13127032,3,23875.4828975982,7.10577647562156,51753.4315650246,8.53151769831218
13127033,3,6303.53698406123,1.87604686391741,11431.1784662702,1.88442193007077
13127034,3,9701.09467662758,2.88722161711302,14633.2700536205,2.41228453208531
13127035,3,9791.15386803025,2.91402486488093,17755.8135280512,2.92703368224329
13127041,3,13108.3090121238,3.90127036228019,NA,NA
13127042,3,7807.49992570627,2.32365349607574,11776.9446299434,1.94142124500796
13127044,3,5598.12421367664,1.6661032371895,NA,NA
13127053,3,1889.84266024352,0.562451430841442,2850.66571639826,0.469930288214155
13127054,3,12110.8974940273,3.60442261548479,NA,NA
13128013,3,7458.61433903515,2.21981882160721,13525.8588687872,2.22972855778546
13128014,3,10085.9630942073,3.00176543428218,19406.1138706492,3.19908456185916
13128015,3,10721.2248742443,3.19083085473079,NA,NA
13128016,3,3627.85125805292,1.07971429256913,5472.30275995101,0.902105356789444
13128022,3,7501.74098541314,2.23265409327982,NA,NA
13128024,3,15757.1774194446,4.68962161349828,NA,NA
13128034,3,7407.49862132291,2.20460585749621,NA,NA
13128041,3,12875.1914534011,3.83189035133211,23809.2809984247,3.92494364295304
13128043,3,14276.7041766354,4.24900594148609,NA,NA
13128053,3,13249.2673008544,3.94322210400629,22876.6836346629,3.77120560716044
13128054,3,13182.7237038019,3.92341752335897,NA,NA
13128055,3,9477.17601716968,2.82057936532474,14295.5079429397,2.35660467979432
13129012,3,6734.95188085871,2.00444375699992,NA,NA
13129014,3,11031.4824458497,3.28316913174714,18746.5048759514,3.09034847147723
13129016,3,19298.314166245,5.74352809573761,40204.7849624448,6.6277312265365
13129021,3,9775.56780449303,2.90938616986037,NA,NA
13129024,3,9897.32360289984,2.94562290240314,14929.2645744648,2.46107902583814
13129025,3,14896.4119087541,4.43344219534266,NA,NA
13129032,3,10168.7440660604,3.02640255198765,18440.556229127,3.03991304688365
13129034,3,6006.67976913279,1.78769677594205,NA,NA
13130012,3,10061.0443249194,2.99434915686626,NA,NA
13130014,3,8159.24925591444,2.42834047252891,14796.4285179855,2.43918109303338
13130016,3,20280.5390761053,6.03585603265054,43960.8905787873,7.24692266125892
13130018,3,7639.86143599559,2.27376124293457,11524.0763327988,1.89973607965384
13130021,3,15658.0073523544,4.66010680398266,28395.0862703775,4.68091049685183
13130022,3,16099.3729537416,4.79146520711685,32891.330948743,5.42211334832307
13130025,3,11834.9314320754,3.52229011330681,20111.8572129373,3.31542586780004
13130033,3,8322.99941823401,2.47707548895895,NA,NA
13131013,3,12757.4190337097,3.79683914449748,26063.6543233827,4.29657553940645
13131014,3,3359.45009737231,0.999833242130325,NA,NA
13131015,3,6030.75487880424,1.79486196496399,NA,NA
13131016,3,10289.2675353021,3.06227252103375,18659.1200750693,3.07594314698482
13131018,3,13213.4995457071,3.93257697175067,19931.4318281595,3.28568286686449
13131021,3,18895.0787425077,5.62351792461691,32624.9541826751,5.37820132113175
13131023,3,23729.5069873392,7.06233139877958,49436.4283570185,8.1495613085931
13131024,3,9463.7598746996,2.8165864781456,NA,NA
13131025,3,12651.8031672544,3.76540594825475,19084.160971826,3.14601084730012
13131033,3,7707.56814224802,2.29391198596221,NA,NA
13131036,3,9239.4246956267,2.74982026257009,NA,NA
13131038,3,3099.2236975267,0.922385148691148,NA,NA
13132015,3,5508.3550067444,1.63938629405624,9989.1520105114,1.64670485785532
13201011,3,30625.71477507,9.11476783657766,63803.514972647,10.5179656834878
13201013,3,13627.8101061886,4.05588330431357,20556.3838072592,3.38870577199467
13201017,3,10515.0369026382,3.12946557703239,19068.5425844892,3.14343616685956
13201025,3,2553.30340176157,0.759909373359188,4630.29993127232,0.763301767970885
13201034,3,15503.5161753409,4.61412742940741,NA,NA
13201037,3,12780.960607956,3.80384554370606,21719.5052009108,3.58044553600928
13201044,3,8567.76339352324,2.54992168457935,14559.7492468575,2.40016467751481
13201046,3,17273.7188956482,5.14097184553886,NA,NA
13201047,3,26390.0281563249,7.85415072308623,51334.2054479792,8.46240856044422
13201051,3,13609.4119274378,4.05040767283327,20528.6317311143,3.384130861276
13201055,3,21927.8012434344,6.52611111180397,NA,NA
13201061,3,11120.4732589496,3.30965441076679,21396.5853675024,3.52721242294704
13201062,3,15267.1393519726,4.54377740222363,29375.0673065233,4.84245969853875
13201063,3,14949.6599703948,4.44928978365748,25812.64562203,4.25519692714321
13201071,3,11026.3782196525,3.281650021512,16632.3467175588,2.74183094906529
13201074,3,8531.99903765048,2.53927756400946,14731.6706896683,2.42850580944955
13201081,3,6092.83351134287,1.81333769124034,10353.9423363468,1.70684029287719
13201082,3,15116.4815697858,4.49893891543262,31492.6415678853,5.19154036318224
13201083,3,20821.1225229429,6.19674346500632,NA,NA
13201084,3,22696.2422886674,6.75481309557278,NA,NA
13201085,3,11758.8363884379,3.49964284902695,21744.8758568062,3.58462787123313
13201091,3,23875.4828975982,7.10577647562156,NA,NA
13201092,3,6545.37217425067,1.94802140000515,NA,NA
13201096,3,7493.6675659135,2.2302512972985,11303.5554068203,1.86338335625095
13201097,3,9108.65227270596,2.71090001913729,NA,NA
13201102,3,21512.1648941402,6.40241020045926,NA,NA
13201103,3,4342.26482066034,1.29233671821026,NA,NA
13201104,3,11254.7022418207,3.34960338909416,19432.7925267127,3.20348252001363
13201106,3,4985.79515619701,1.48386301065084,NA,NA
13201111,3,11660.9045599666,3.47049656176858,NA,NA
13201115,3,16309.9779236055,4.85414506355896,NA,NA
13201122,3,19700.8687485111,5.86333563609559,36431.5763104616,6.00572036811886
13201124,3,18895.0787425077,5.62351792461691,NA,NA
13201125,3,6851.81054112186,2.03922301246595,10335.3690842789,1.7037785050123
