"idencuesta","ola","muestra","segmento_disenno","m0_sexo","tramo_etario","tipo_atricion","pd_diseno","pd_nr","pd_atricion","pd_atricion_trm","ponderadorlong_total","ponderadorlong_total_rs","ponderadorlong_panel","ponderadorlong_panel_rs"
8404103,3,1,840410,"Mujer","40 a 49",1,18.4239101409912,18.4239101409912,21.0044674771173,21.0044674771173,21.6358005314392,0.00643920640713017,37.3571875864023,0.00615830675212557
8413011,3,1,841301,"Mujer","60 o más",2,16.094202041626,24.1413040161133,29.1468821701924,29.1468821701924,28.2365348410869,0.00840370458211958,NA,NA
8413012,3,1,841301,"Hombre","60 o más",1,8.04710102081299,12.0706520080566,16.1100872438751,16.1100872438751,21.7975826972416,0.00648735571212493,44.5328838854523,0.00734121536556003
8413021,3,1,841302,"Mujer","50 a 59",1,16.094202041626,16.094202041626,18.436172460383,18.436172460383,13.6964943520204,0.00407632498083884,20.6599881066902,0.00340578486969868
8413041,3,1,841304,"Hombre","40 a 49",1,40.2355041503906,40.2355041503906,47.8931760593571,47.8931760593571,68.9010879310334,0.0205062126644702,134.027238716426,0.0220942983795852
8413043,3,1,841304,"Mujer","40 a 49",1,24.1413040161133,24.1413040161133,27.9730518587297,27.9730518587297,28.8138402428159,0.0085755211338706,49.7510611392155,0.00820142830694683
8413051,3,1,841305,"Hombre","40 a 49",2,24.1413040161133,24.1413040161133,30.4081587906692,30.4081587906692,43.7464247528722,0.0130197289510228,NA,NA
8413063,3,1,841306,"Mujer","50 a 59",1,8.0471019744873,8.0471019744873,8.98331003464054,11.3517402233495,8.43336902976002,0.00250992348590078,12.7210145440224,0.00209705052285188
8413064,3,1,841306,"Hombre","60 o más",1,8.0471019744873,8.0471019744873,10.1039151177385,11.3517402233495,15.3593517235692,0.00457122147544563,31.3794532339629,0.00517288134396556
8413071,3,1,841307,"Mujer","50 a 59",2,8.0471019744873,8.0471019744873,9.76461627867672,11.3517402233495,8.43336902976002,0.00250992348590078,NA,NA
8413072,3,1,841307,"Mujer","30 a 39",2,8.0471019744873,8.0471019744873,10.2326848525225,11.3517402233495,10.5787912697071,0.00314844003227919,NA,NA
8413075,3,1,841307,"Mujer","40 a 49",1,24.1413059234619,24.1413059234619,29.5722498922426,29.5722498922426,30.4611055067913,0.00906577713464209,52.5952913483761,0.00867029770620667
8413081,3,1,841308,"Mujer","50 a 59",1,24.1413040161133,36.2119560241699,40.8364817726743,40.8364817726743,30.3380022701413,0.00902913938005459,45.762276825924,0.00754387994861546
8413083,3,1,841308,"Mujer","40 a 49",2,8.04710102081299,12.0706520080566,13.6121605908914,13.6121605908914,14.0213024523136,0.00417299375893449,NA,NA
8413091,3,1,841309,"Mujer","30 a 39",2,16.094202041626,16.094202041626,20.6368069261793,20.6368069261793,19.2316304504791,0.00572368181322142,NA,NA
8413092,3,1,841309,"Mujer","18 a 29",2,16.094202041626,16.094202041626,19.6269705235506,19.6269705235506,23.4617792166018,0.00698265076139369,NA,NA
8413093,3,1,841309,"Mujer","50 a 59",1,24.1413040161133,24.1413040161133,27.7527687861066,27.7527687861066,20.6179260770454,0.00613626851958298,31.1003747811966,0.00512687545243348
8413111,3,1,841311,"Hombre","50 a 59",1,8.04710102081299,8.04710102081299,9.88584123710502,11.3517402233495,11.7785614540661,0.00350551338609304,20.0160640978418,0.00329963443847643
8413113,3,1,841311,"Mujer","40 a 49",1,16.094202041626,16.094202041626,19.7513378047399,19.7513378047399,20.3450054345809,0.00605504238944547,35.1284521856079,0.00579090124988671
9101011,3,1,910101,"Mujer","50 a 59",2,380.899780273438,571.349670410156,684.478738752013,684.478738752013,508.508976011186,0.151341488458279,NA,NA
9101013,3,1,910101,"Mujer","60 o más",1,190.449890136719,285.674835205078,342.620128781921,342.620128781921,331.919041876187,0.0987851232031802,601.920130497207,0.0992261206844837
9101031,3,1,910103,"Hombre","30 a 39",1,190.449905395508,285.674865722656,373.401905100891,373.401905100891,486.005608413502,0.144644078366776,1053.48478617689,0.173666244466866
9101033,3,1,910103,"Hombre","60 o más",1,380.899810791016,571.349731445312,717.325888090214,717.325888090214,970.570185612332,0.288859279724036,1982.8936987598,0.32687866626942
9101041,3,1,910104,"Hombre","18 a 29",1,761.799560546875,761.799560546875,1036.77694803898,1036.77694803898,1730.94852603558,0.515161656397441,3606.13951409531,0.59446962562148
9101043,3,1,910104,"Mujer","50 a 59",2,380.899780273438,380.899780273438,438.959588235185,438.959588235185,326.109312220195,0.0970560423508125,NA,NA
9101051,3,1,910105,"Hombre","50 a 59",1,761.799621582031,761.799621582031,878.68747684947,878.68747684947,911.72580074564,0.271346124178595,1549.35406488718,0.25540995496944
9101053,3,1,910105,"Mujer","60 o más",2,571.349731445312,571.349731445312,654.843889110098,654.843889110098,634.391087951075,0.188806286701753,NA,NA
9101062,3,1,910106,"Mujer","50 a 59",1,190.449890136719,190.449890136719,213.780552496714,213.780552496714,158.820608569107,0.0472678918811645,239.567279027939,0.0394925016401159
9101063,3,1,910106,"Hombre","60 o más",1,190.449890136719,190.449890136719,231.531220639035,231.531220639035,313.270862688308,0.0932350870613045,640.01844363042,0.105506601474699
9101071,3,1,910107,"Mujer","30 a 39",1,380.899810791016,761.799621582031,942.635567470344,942.635567470344,878.450767500767,0.261442871144047,1690.20206247531,0.278628650770995
9101093,3,1,910109,"Mujer","40 a 49",1,190.449890136719,380.899780273438,449.957483551876,449.957483551876,463.481893666786,0.13794061259491,800.265283433881,0.131923183110722
9101101,3,1,910110,"Mujer","60 o más",1,380.899810791016,380.899810791016,429.592331232352,429.592331232352,416.174833296964,0.123861173944456,754.714187386709,0.124414116168645
9101102,3,1,910110,"Hombre","50 a 59",2,571.349670410156,571.349670410156,677.817731853134,677.817731853134,703.303427686452,0.209315848107145,NA,NA
9101103,3,1,910110,"Mujer","60 o más",2,571.349670410156,571.349670410156,659.189335364439,659.189335364439,638.600812471327,0.190059177024145,NA,NA
9101112,3,1,910111,"Mujer","40 a 49",1,190.449890136719,190.449890136719,233.230775182876,233.230775182876,240.24101230593,0.071500079853661,414.809174711079,0.0683810079535189
9101113,3,1,910111,"Mujer","50 a 59",1,380.899780273438,380.899780273438,430.859115618485,430.859115618485,320.091356070038,0.0952649895194827,482.830382687365,0.0795942574359443
9101122,3,1,910112,"Hombre","18 a 29",2,190.449890136719,190.449890136719,273.69012710897,273.69012710897,456.938710882633,0.135993242797082,NA,NA
9101131,3,1,910113,"Hombre","18 a 29",2,380.899780273438,761.799560546875,1180.39203294184,1180.39203294184,1970.7207547674,0.586522217762309,NA,NA
9101141,3,1,910114,"Mujer","50 a 59",1,380.899810791016,571.349731445312,664.946642235379,664.946642235379,493.998304113423,0.147022849482103,745.154112096061,0.122838144313776
9101142,3,1,910114,"Mujer","50 a 59",2,380.899810791016,571.349731445312,669.318790554743,669.318790554743,497.24643519329,0.147989552166863,NA,NA
9101151,3,1,910115,"Mujer","60 o más",2,380.899780273438,571.349670410156,761.961182889992,761.961182889992,738.162777157411,0.219690622367779,NA,NA
9101152,3,1,910115,"Mujer","30 a 39",1,190.449890136719,285.674835205078,372.425441416019,372.425441416019,347.066699092071,0.103293340555979,667.781135066745,0.110083262116886
9101161,3,1,910116,"Mujer","50 a 59",1,761.799560546875,761.799560546875,874.478101797737,874.478101797737,649.662201195822,0.193351246806496,979.959762338162,0.161545694714318
9101162,3,1,910116,"Hombre","60 o más",1,761.799560546875,761.799560546875,940.505656462648,940.505656462648,1272.54120437878,0.378731328414033,2599.82634226801,0.428579589427409
9101163,3,1,910116,"Mujer","30 a 39",1,380.899780273438,380.899780273438,478.621008198254,478.621008198254,446.031325894113,0.132747007318018,858.196150365555,0.141473046792422
9101172,3,1,910117,"Hombre","30 a 39",1,380.899780273438,571.349670410156,727.912992198031,727.912992198031,947.423652136187,0.281970451809124,2053.67260441247,0.338546520322425
9101173,3,1,910117,"Hombre","18 a 29",1,952.249450683594,1428.37414550781,1846.7773667756,1846.7773667756,3083.28282856064,0.917640857143798,6423.50010642403,1.05890958697515
9101181,3,1,910118,"Hombre","50 a 59",1,380.899780273438,380.899780273438,475.110308249922,475.110308249922,492.974279984959,0.146718081340084,837.742777439088,0.138101322293475
9101182,3,1,910118,"Hombre","60 o más",2,380.899780273438,380.899780273438,501.410116475647,501.410116475647,678.427640624154,0.201912362980667,NA,NA
9101183,3,1,910118,"Hombre","60 o más",2,571.349670410156,571.349670410156,721.377518793562,721.377518793562,976.052201567801,0.290490827039013,NA,NA
9101192,3,1,910119,"Hombre","40 a 49",1,380.899780273438,571.349670410156,752.487674323535,752.487674323535,1082.55963963065,0.322189371152725,2105.8082477707,0.347141045372707
9101193,3,1,910119,"Mujer","40 a 49",1,380.899780273438,571.349670410156,694.318800848897,694.318800848897,715.187999731975,0.212852912166796,1234.87052058499,0.203567558380315
9101202,3,1,910120,"Hombre","60 o más",1,380.899780273438,380.899780273438,481.426912206035,481.426912206035,651.389578009792,0.193865345456643,1330.80153173933,0.219381719774656
9101211,3,1,910121,"Mujer","60 o más",2,190.449890136719,571.349670410156,679.296282624713,679.296282624713,658.079757545021,0.195856464152043,NA,NA
9101221,3,1,910122,"Hombre","18 a 29",2,761.799560546875,761.799560546875,1095.71132318572,1095.71132318572,1829.34227406985,0.544445419290481,NA,NA
9101222,3,1,910122,"Mujer","18 a 29",1,190.449890136719,190.449890136719,244.485780248328,244.485780248328,292.254547939639,0.0869802508518816,540.447936649853,0.0890924716895598
9101223,3,1,910122,"Mujer","18 a 29",1,380.899780273438,380.899780273438,488.976790580451,488.976790580451,584.515347841145,0.173962362400938,1080.9074346592,0.178186849261302
9102011,3,1,910201,"Mujer","60 o más",2,15.2826070785522,15.2826070785522,17.3374175444786,17.3374175444786,16.795916341604,0.00499876914484037,NA,NA
9102012,3,1,910201,"Mujer","50 a 59",2,22.9239120483398,22.9239120483398,26.1850415254408,26.1850415254408,19.4532392301763,0.00578963660292421,NA,NA
9102013,3,1,910201,"Mujer","60 o más",1,7.64130353927612,7.64130353927612,8.96357579475786,11.3517402233495,10.9971902466939,0.0032729631517004,19.9429058091273,0.00328757434475758
9102023,3,1,910202,"Hombre","30 a 39",2,22.9239139556885,22.9239139556885,33.8927857138528,33.8927857138528,44.1135508862462,0.0131289923428169,NA,NA
9102032,3,1,910203,"Mujer","40 a 49",1,30.5652141571045,45.8478202819824,56.6142634768178,56.6142634768178,58.3159231793523,0.0173558757684303,100.690468019414,0.0165987545942656
9102033,3,1,910203,"Hombre","60 o más",2,22.9239101409912,34.3858642578125,43.1507620031939,43.1507620031939,58.384680912961,0.01737633931625,NA,NA
9102041,3,1,910204,"Hombre","60 o más",2,15.2826070785522,15.2826070785522,19.3907224162968,19.3907224162968,26.2364113260269,0.00780843156994188,NA,NA
9102042,3,1,910204,"Mujer","60 o más",1,15.2826070785522,15.2826070785522,18.4315787409957,18.4315787409957,17.8559034979256,0.00531424053581308,32.3808712596431,0.00533796441867462
9102043,3,1,910204,"Hombre","30 a 39",2,7.64130353927612,7.64130353927612,10.0627534404179,11.3517402233495,14.7749899998778,0.00439730483437622,NA,NA
9102051,3,1,910205,"Hombre","50 a 59",1,15.2826089859009,15.2826089859009,19.3442893945658,19.3442893945658,20.0716275157945,0.00597368016558605,34.1090025697032,0.00562284567989612
9102052,3,1,910205,"Mujer","30 a 39",1,15.2826089859009,15.2826089859009,18.4297279440191,18.4297279440191,17.1748332186322,0.00511154167566418,33.0456066552144,0.00544754559272461
9102053,3,1,910205,"Mujer","40 a 49",1,30.5652179718018,30.5652179718018,35.0628860929442,35.0628860929442,36.1167742238629,0.0107490066590895,62.3605818391614,0.010280099146071
9102063,3,1,910206,"Mujer","50 a 59",2,22.9239120483398,45.8478240966797,51.4468689276008,51.4468689276008,38.2206095766463,0.011375146194047,NA,NA
9102071,3,1,910207,"Hombre","40 a 49",2,7.64130449295044,7.64130449295044,10.2993223169464,11.3517402233495,16.3310791986292,0.00486042518548622,NA,NA
9102072,3,1,910207,"Mujer","18 a 29",2,15.2826089859009,15.2826089859009,20.4146481853248,20.4146481853248,24.4033569996947,0.00726288137661374,NA,NA
9102073,3,1,910207,"Mujer","30 a 39",2,7.64130449295044,7.64130449295044,9.62591496623583,11.3517402233495,10.5787912697071,0.00314844003227919,NA,NA
9102082,3,1,910208,"Mujer","40 a 49",1,7.64130353927612,7.64130353927612,8.59035913721677,11.3517402233495,11.6929404387267,0.00348003101996762,20.1894710931265,0.00332822046271762
9102083,3,1,910208,"Hombre","60 o más",2,15.2826070785522,15.2826070785522,19.2290630277997,19.2290630277997,26.0176798048248,0.00774333310452022,NA,NA
9102101,3,1,910210,"Mujer","60 o más",2,7.64130449295044,11.4619569778442,13.4904080778481,13.4904080778481,13.0690608857024,0.00388958940844845,NA,NA
9102103,3,1,910210,"Mujer","30 a 39",2,7.64130449295044,11.4619569778442,14.2685753069529,14.2685753069529,13.2970167497203,0.00395743320549188,NA,NA
9102112,3,1,910211,"Mujer","30 a 39",1,22.9239139556885,45.847827911377,55.4498656980487,55.4498656980487,51.6742405667796,0.0153791906362643,99.4249321806639,0.0163901318792177
9108011,3,1,910801,"Mujer","60 o más",1,29.0289840698242,29.0289840698242,33.9938773425868,33.9938773425868,32.9321433545717,0.00980120278799694,59.7209485586873,0.00984495741018192
9108012,3,1,910801,"Mujer","50 a 59",1,29.0289840698242,29.0289840698242,33.7723048382099,33.7723048382099,25.0899248998261,0.00746721642837352,37.8460018093386,0.00623888744152251
9108013,3,1,910801,"Mujer","60 o más",1,43.5434722900391,43.5434722900391,51.9732881878588,51.9732881878588,50.3500015594511,0.0149850731046218,91.3074445439753,0.0150519696097028
9108031,3,1,910803,"Mujer","30 a 39",1,29.0289840698242,43.5434761047363,55.6408374549165,55.6408374549165,51.8522089059561,0.0154321572398447,99.76735598523,0.0164465802085485
9108033,3,1,910803,"Mujer","50 a 59",1,29.0289840698242,43.5434761047363,52.0478366441065,52.0478366441065,38.6670770282041,0.0115080230002678,58.3259723978443,0.00961499654681381
9108041,3,1,910804,"Hombre","18 a 29",1,43.5434722900391,43.5434722900391,81.6433592383697,81.6433592383697,136.307479252457,0.0405675765251567,283.973659300432,0.0468128629718422
9108042,3,1,910804,"Mujer","40 a 49",1,14.5144920349121,14.5144920349121,19.7713916342916,19.7713916342916,20.3656620237823,0.00606119016481169,35.1641186300537,0.0057967808387917
9108043,3,1,910804,"Mujer","50 a 59",1,29.0289840698242,29.0289840698242,34.2136772671071,34.2136772671071,25.4178267456414,0.00756480596121356,38.3406136465425,0.00632042386365518
9108063,3,1,910806,"Mujer","40 a 49",2,43.5434761047363,87.0869522094727,108.69426848344,108.69426848344,111.961301298421,0.0333217126689543,NA,NA
9108071,3,1,910807,"Mujer","50 a 59",2,29.0289878845215,29.0289878845215,32.4310907454473,32.4310907454473,24.0935179023407,0.00717066764511985,NA,NA
9108073,3,1,910807,"Mujer","40 a 49",1,14.5144939422607,14.5144939422607,16.7758204031112,16.7758204031112,17.2800526549115,0.00514285688710087,29.8363893489592,0.00491850832083577
9108081,3,1,910808,"Hombre","50 a 59",2,43.5434722900391,43.5434722900391,50.9347021493002,50.9347021493002,52.8498280973758,0.0157290667939853,NA,NA
9108082,3,1,910808,"Mujer","40 a 49",1,29.0289840698242,29.0289840698242,35.3296284701214,35.3296284701214,36.3915340992168,0.0108307801782727,62.8349925821286,0.0103583054316737
9108083,3,1,910808,"Mujer","50 a 59",1,29.0289840698242,29.0289840698242,32.9549538639542,32.9549538639542,24.4827032530029,0.00728649625982275,36.930059986631,0.00608789506024948
9108092,3,1,910809,"Mujer","50 a 59",1,29.0289878845215,58.057975769043,68.1596173634345,68.1596173634345,50.6367477446974,0.015070413966892,76.3811950181692,0.0125913876125682
9108101,3,1,910810,"Mujer","50 a 59",1,43.5434761047363,43.5434761047363,48.9481400282453,48.9481400282453,36.3642683902751,0.0108226654090753,54.8523828902796,0.00904237769885925
9108102,3,1,910810,"Mujer","50 a 59",1,14.5144939422607,14.5144939422607,16.693543930715,16.693543930715,12.4018708684553,0.00369102156587716,18.7071595152521,0.00308386241575104
9108103,3,1,910810,"Hombre","50 a 59",2,29.0289878845215,29.0289878845215,39.7788977789673,39.7788977789673,41.2745696118769,0.012284060056393,NA,NA
9108111,3,1,910811,"Mujer","30 a 39",1,29.0289878845215,29.0289878845215,35.1047104348226,35.1047104348226,32.7144029872735,0.00973639930794266,62.944849554918,0.0103764152782924
9108113,3,1,910811,"Mujer","30 a 39",2,29.0289878845215,29.0289878845215,41.3583126483712,41.3583126483712,38.5421924890834,0.0114708550977772,NA,NA
9109012,3,1,910901,"Hombre","50 a 59",2,32.3695640563965,32.3695640563965,39.3346932641933,39.3346932641933,40.8136631717632,0.012146885945458,NA,NA
9109013,3,1,910901,"Mujer","40 a 49",2,43.1594200134277,43.1594200134277,53.9022518952532,53.9022518952532,55.522396436453,0.0165244715744774,NA,NA
9109021,3,1,910902,"Hombre","40 a 49",2,21.5797080993652,21.5797080993652,30.5589692213823,30.5589692213823,43.9633868256026,0.0130843007965064,NA,NA
9109022,3,1,910902,"Mujer","40 a 49",1,10.7898540496826,10.7898540496826,13.3241652263228,13.3241652263228,13.7246507867299,0.00408470484616991,23.6974986551897,0.00390651640033686
9109023,3,1,910902,"Mujer","60 o más",2,21.5797080993652,21.5797080993652,27.0021908281717,27.0021908281717,26.1588288467121,0.00778534161784332,NA,NA
9109031,3,1,910903,"Mujer","50 a 59",1,21.5797080993652,21.5797080993652,25.8467227303639,25.8467227303639,19.2018973924977,0.00571483271622686,28.9644168470284,0.00477476425193636
9109032,3,1,910903,"Hombre","50 a 59",1,43.1594161987305,43.1594161987305,52.8800662942033,52.8800662942033,54.8683372140791,0.0163298116944682,93.2412806862653,0.0153707611714344
9109033,3,1,910903,"Hombre","50 a 59",1,32.3695640563965,32.3695640563965,39.0111875600617,39.0111875600617,40.4779937728972,0.0120469846480359,68.7868481282707,0.0113394647363646
9109041,3,1,910904,"Hombre","60 o más",2,21.5797100067139,21.5797100067139,27.5781199454693,27.5781199454693,37.3142827252138,0.011105406895045,NA,NA
9109042,3,1,910904,"Mujer","40 a 49",1,21.5797100067139,21.5797100067139,24.4933693430105,24.4933693430105,25.2295686156084,0.00750877692936232,43.562322832831,0.00718121904169641
9109043,3,1,910904,"Mujer","60 o más",1,21.5797100067139,21.5797100067139,26.5053581044264,26.5053581044264,25.6775137464447,0.00764209351972065,46.5650067490529,0.00767620942588954
9109051,3,1,910905,"Mujer","30 a 39",2,21.5797080993652,32.3695602416992,40.0839015410193,40.0839015410193,37.3545570401377,0.0111173932611757,NA,NA
9109053,3,1,910905,"Hombre","40 a 49",1,21.5797080993652,32.3695602416992,38.5087284977812,38.5087284977812,55.4002366652302,0.0164881146123022,107.76521775548,0.0177650222360266
9109061,3,1,910906,"Hombre","60 o más",1,21.5797100067139,21.5797100067139,27.5784102357426,27.5784102357426,37.3146754993895,0.0111055237917591,76.234605199958,0.0125672223815749
9109062,3,1,910906,"Mujer","60 o más",2,21.5797100067139,21.5797100067139,24.6558586593392,24.6558586593392,23.8857798925513,0.00710884104796221,NA,NA
9109063,3,1,910906,"Mujer","60 o más",1,32.3695640563965,32.3695640563965,39.7862456020153,39.7862456020153,38.543598027999,0.0114712734116352,69.8970671393393,0.0115224835788936
9109072,3,1,910907,"Hombre","40 a 49",1,32.3695678710938,48.5543518066406,62.0178081525331,62.0178081525331,89.2213631334811,0.0265538948885744,173.554486501947,0.0286103380671959
9109073,3,1,910907,"Hombre","60 o más",2,43.159423828125,64.7391357421875,79.6744291740199,79.6744291740199,107.802641443578,0.0320840201165815,NA,NA
9109081,3,1,910908,"Mujer","30 a 39",2,10.7898540496826,10.7898540496826,14.4650762280301,14.4650762280301,13.4801377679502,0.00401193333975557,NA,NA
9109082,3,1,910908,"Mujer","30 a 39",1,32.3695640563965,32.3695640563965,40.8359976427431,40.8359976427431,38.0554423245395,0.0113259894260102,73.2213909816984,0.0120704960843131
9109083,3,1,910908,"Hombre","30 a 39",2,21.5797080993652,21.5797080993652,29.0022618931568,29.0022618931568,37.7482325189073,0.0112345582193911,NA,NA
9109091,3,1,910909,"Mujer","50 a 59",1,43.1594161987305,64.7391204833984,75.1077717067674,75.1077717067674,55.7986302843039,0.0166066837745928,84.1674525184814,0.0138749468212762
9109092,3,1,910909,"Mujer","60 o más",2,21.5797080993652,32.3695602416992,38.7383165955809,38.7383165955809,37.5283990873922,0.0111691318054872,NA,NA
9109101,3,1,910910,"Hombre","50 a 59",2,21.5797100067139,43.1594200134277,49.9175710348468,49.9175710348468,51.7944532294953,0.0154149681036547,NA,NA
9109111,3,1,910911,"Mujer","60 o más",1,10.7898540496826,10.7898540496826,12.5070441605687,12.5070441605687,12.116410466711,0.0036060633760832,21.9725609234582,0.0036221615983125
9109112,3,1,910911,"Mujer","60 o más",1,10.7898540496826,10.7898540496826,12.6457689500628,12.6457689500628,12.2508024517267,0.00364606086680339,22.2162746938438,0.00366233764620906
9109113,3,1,910911,"Mujer","60 o más",1,10.7898540496826,10.7898540496826,12.7741692258985,12.7741692258985,12.3751923895962,0.00368308156699649,22.4418502053052,0.0036995236145621
9111011,3,1,911101,"Hombre","30 a 39",1,23.6195640563965,35.4293441772461,52.854635733251,52.854635733251,68.7935681262044,0.0204742128216568,149.119631858484,0.0245822690379091
9111013,3,1,911101,"Mujer","50 a 59",2,23.6195640563965,35.4293441772461,41.6661401941584,41.6661401941584,30.9543672943014,0.00921258078343299,NA,NA
9111021,3,1,911102,"Hombre","30 a 39",1,47.239128112793,70.8586883544922,92.8896011264469,92.8896011264469,120.901544673556,0.0359824911476067,262.070922092138,0.0432022117650859
9111023,3,1,911102,"Mujer","60 o más",1,35.4293479919434,53.1440200805664,63.1501972763223,63.1501972763223,61.1778211886398,0.018207628490553,110.943204418917,0.0182889111578664
9111032,3,1,911103,"Hombre","50 a 59",1,23.6195640563965,23.6195640563965,29.6888431896513,29.6888431896513,30.8051327046893,0.00916816586454893,52.3491356023553,0.00862971910030149
9111033,3,1,911103,"Mujer","60 o más",2,35.4293479919434,35.4293479919434,43.4672302296667,43.4672302296667,42.1096141144289,0.0125325844363094,NA,NA
9111041,3,1,911104,"Hombre","30 a 39",1,23.6195621490479,35.4293441772461,59.895952863785,59.895952863785,77.9582766328011,0.0232017961920713,168.985412858343,0.027857129410755
9111042,3,1,911104,"Mujer","40 a 49",1,23.6195621490479,35.4293441772461,45.2141221673107,45.2141221673107,46.5731268589303,0.013861006734386,80.4149138843368,0.0132563434011227
9111053,3,1,911105,"Hombre","50 a 59",1,23.6195640563965,23.6195640563965,29.3179619963057,29.3179619963057,30.4203065157502,0.00905363461538867,51.6951758047712,0.00852191427618923
9111061,3,1,911106,"Hombre","30 a 39",1,23.6195640563965,23.6195640563965,33.4259082520907,33.4259082520907,43.5058810758928,0.0129481387926762,94.3050512776779,0.0155461230238398
9111062,3,1,911106,"Mujer","30 a 39",1,11.8097820281982,11.8097820281982,14.396115671761,14.396115671761,13.4158727903996,0.00399280691757412,25.8130981258661,0.00425527152209024
9111063,3,1,911106,"Mujer","30 a 39",2,23.6195640563965,23.6195640563965,29.3135149745778,29.3135149745778,27.3175345978797,0.00813019345200842,NA,NA
9111071,3,1,911107,"Hombre","40 a 49",1,11.8097820281982,11.8097820281982,15.9833351881786,15.9833351881786,22.9942817295517,0.00684351503542153,44.7287579778734,0.00737350507535505
9111072,3,1,911107,"Mujer","40 a 49",1,11.8097820281982,11.8097820281982,14.6484851546857,14.6484851546857,15.0887759111151,0.00449069320922145,26.0528484417129,0.00429479419722441
9111073,3,1,911107,"Hombre","30 a 39",1,23.6195640563965,23.6195640563965,33.2101626452571,33.2101626452571,43.2250748628572,0.0128645657738035,93.6963647354327,0.0154457814648194
9111083,3,1,911108,"Mujer","50 a 59",2,23.6195640563965,47.239128112793,53.9787536407019,53.9787536407019,40.1015826879293,0.011934957886349,NA,NA
9111091,3,1,911109,"Mujer","30 a 39",1,23.6195640563965,23.6195640563965,29.5726610794488,29.5726610794488,27.5590352398825,0.00820206842049183,53.0255535376243,0.00874122613300815
9111092,3,1,911109,"Mujer","50 a 59",2,35.4293479919434,35.4293479919434,43.64980160405,43.64980160405,32.4280575277425,0.00965117770890889,NA,NA
9111093,3,1,911109,"Mujer","50 a 59",1,23.6195640563965,23.6195640563965,26.8418766920988,26.8418766920988,19.9412114038839,0.00593486596676831,30.0796086829667,0.0049586028612345
9111102,3,1,911110,"Mujer","60 o más",2,11.8097829818726,11.8097829818726,14.4753627377546,14.4753627377546,14.0232523635059,0.00417357408784929,NA,NA
9111103,3,1,911110,"Hombre","60 o más",2,23.6195659637451,23.6195659637451,28.6642775649032,28.6642775649032,38.7838967734462,0.0115427906739182,NA,NA
9111112,3,1,911111,"Mujer","60 o más",2,35.4293479919434,35.4293479919434,41.3595326054876,41.3595326054876,40.0677464096054,0.0119248875966059,NA,NA
9112012,3,1,911201,"Hombre","40 a 49",2,190.449905395508,190.449905395508,240.222005795907,240.222005795907,345.593232818797,0.102854810285108,NA,NA
9112013,3,1,911201,"Mujer","50 a 59",1,571.349731445312,571.349731445312,658.956304239617,658.956304239617,489.547996941369,0.14569835740175,738.44120506433,0.121731526193655
9112021,3,1,911202,"Mujer","60 o más",1,190.449890136719,285.674835205078,344.924715946581,344.924715946581,334.151649651842,0.0994495877453039,605.968863453517,0.0998935515355008
9112023,3,1,911202,"Mujer","18 a 29",2,190.449890136719,285.674835205078,360.418523131847,360.418523131847,430.838768782302,0.128225426942339,NA,NA
9112042,3,1,911204,"Hombre","60 o más",2,190.449890136719,285.674835205078,362.098157644821,362.098157644821,489.933072136689,0.145812962759723,NA,NA
9112043,3,1,911204,"Mujer","30 a 39",1,190.449890136719,285.674835205078,350.063028600458,350.063028600458,326.226960619529,0.0970910566469407,627.683988760015,0.10347327504892
9201021,3,1,920102,"Mujer","60 o más",2,23.8018417358398,23.8018417358398,29.1827366788924,29.1827366788924,28.2712695025236,0.00841404224696115,NA,NA
9201022,3,1,920102,"Mujer","60 o más",1,47.6036834716797,47.6036834716797,58.3353626462779,58.3353626462779,56.5133687442423,0.0168194028955687,102.484431435723,0.0168944882330513
9201032,3,1,920103,"Mujer","40 a 49",2,47.6036834716797,47.6036834716797,66.9972935778806,66.9972935778806,69.0110368937684,0.0205389354687072,NA,NA
9201033,3,1,920103,"Hombre","50 a 59",2,95.2073669433594,95.2073669433594,128.441474311788,128.441474311788,133.270826205171,0.0396638135361282,NA,NA
9201041,3,1,920104,"Hombre","60 o más",2,23.8018417358398,23.8018417358398,32.3368437565507,32.3368437565507,43.7530235113518,0.0130216928611549,NA,NA
9201042,3,1,920104,"Mujer","60 o más",1,23.8018417358398,23.8018417358398,28.9890972033701,28.9890972033701,28.0836779870652,0.00835821161169033,50.9284764840983,0.00839552441901838
9201043,3,1,920104,"Mujer","50 a 59",1,95.2073669433594,95.2073669433594,115.759986318293,115.759986318293,85.9997378634586,0.0255950808132664,129.723235433266,0.0213847863902645
9201063,3,1,920106,"Hombre","18 a 29",2,95.2073745727539,190.414749145508,265.734036403899,265.734036403899,443.655638274781,0.132039959620961,NA,NA
9201081,3,1,920108,"Mujer","30 a 39",2,23.8018436431885,23.8018436431885,32.4419198780939,32.4419198780939,30.2329239417401,0.00899786616488013,NA,NA
9201082,3,1,920108,"Mujer","60 o más",2,23.8018436431885,23.8018436431885,28.6499157856306,28.6499157856306,27.755090254644,0.00826041794656402,NA,NA
9201083,3,1,920108,"Hombre","40 a 49",1,47.603687286377,47.603687286377,59.3009276876879,59.3009276876879,85.312747434777,0.0253906200093513,165.951399453084,0.0273569743817815
9201102,3,1,920110,"Hombre","50 a 59",1,47.603687286377,71.4055328369141,91.7938739087024,91.7938739087024,95.2452895915043,0.0283467245917425,161.856422697776,0.0266819202722159
