idencuesta,ola,s10,satis_demo,muestra,m0_sexo,tramo_etario,educ,ponderador01,ponderador02,ponderadorlong_total,ponderadorlong_panel
57010623,3,0,0,2,1,60 o más,Básica,0.0444268882274628,0.0484167076647282,0.0548409853428547,0.0626710180015696
57010722,3,0,0,2,2,50 a 59,Básica,0.0302701089531183,0.0280277822166681,0.0217159381448484,0.0189797835074797
57010723,3,0,0,2,2,60 o más,Media,0.0302701089531183,0.0280277822166681,0.0303181912845302,0.0319315270083292
57010726,3,0,0,2,2,40 a 49,Básica,0.0151350544765592,0.0140138911083341,0.0153558739971706,
57010727,3,1,0,2,2,30 a 39,Media,0.0151350544765592,0.0140138911083341,0.0121828553440132,0.0123864716922276
57010728,3,0,0,2,2,30 a 39,Media,0.0302701089531183,0.0280277822166681,0.0243657106880263,
57010822,3,1,0,2,2,50 a 59,Básica,0.076160378754139,0.0705186277627945,0.0546378632096815,0.0477536272259575
57010827,3,1,0,2,1,60 o más,Básica,0.0507735908031464,0.055333387106657,0.0626754199090457,
57010828,3,1,0,2,1,60 o más,Media,0.076160378754139,0.0830000787973404,0.0940131227860083,
57010922,3,1,0,2,2,50 a 59,Media,0.101547174155712,0.0940248295664787,0.0728504815373853,
57010925,3,0,0,2,1,50 a 59,Universitaria,0.0507735870778561,0.0553333833813667,0.044892367604589,
57010926,3,1,0,2,1,18 a 29,Universitaria,0.101547174155712,0.110666766762733,0.115784497567892,0.124346305424591
57011421,3,0,0,2,1,50 a 59,Media,0.0571202859282494,0.0622500516474247,0.0505039141888411,
57011423,3,1,0,2,1,50 a 59,Media,0.0380801893770695,0.0415000393986702,0.0336692769707986,
57011424,3,0,0,2,2,18 a 29,Universitaria,0.0380801893770695,0.0352593138813972,0.035229917007482,0.0348697625195906
57011425,3,1,0,2,1,30 a 39,Media,0.0380801893770695,0.0415000393986702,0.0377775924886818,
57011627,3,0,0,2,2,50 a 59,Básica,0.0769375264644623,0.0712382048368454,0.0551953902015751,
57011726,3,1,0,2,1,18 a 29,Técnica,0.0863944292068481,0.0941532105207443,0.0985072832589499,
57012121,3,0,0,2,1,50 a 59,Media,0.0409078523516655,0.0445816442370415,0.0361694068978571,0.0343003970086614
57012122,3,0,0,2,2,40 a 49,Media,0.0272719040513039,0.0252516753971577,0.0276697979854869,0.0242650517840574
57012125,3,1,0,2,1,18 a 29,Media,0.0409078523516655,0.0445816442370415,0.046643302953896,0.0500923916150002
57012126,3,0,0,2,2,50 a 59,Media,0.0272719040513039,0.0252516753971577,0.0195650088573272,
57012127,3,1,0,2,2,30 a 39,Media,0.0272719040513039,0.0252516753971577,0.0219523256258397,0.0223192225685128
57012222,3,1,0,2,1,60 o más,Media,0.0380801893770695,0.0415000393986702,0.0470065613930041,0.0537180183185144
57012223,3,0,0,2,1,50 a 59,Básica,0.0571202784776688,0.0622500516474247,0.0505039091194139,0.0478941813499265
57012224,3,,0,2,2,30 a 39,Media,0.0571202784776688,0.0528889633715153,0.0459785639351834,0.0467470198529684
57012228,3,0,0,2,1,60 o más,Básica,0.0571202784776688,0.0622500516474247,0.0705098332425559,0.08057701736768
57012321,3,0,0,2,1,60 o más,Media,0.0456962287425995,0.0498000457882881,0.0564078722560929,0.0644616203646026
57012322,3,0,0,2,1,50 a 59,Básica,0.0152320777997375,0.0166000165045261,0.0134677112952621,
57012324,3,0,0,2,2,18 a 29,Técnica,0.0609283111989498,0.0564149022102356,0.0563678693337333,0.0557916221314165
57012325,3,0,0,2,2,18 a 29,Media,0.0152320777997375,0.0141037255525589,0.0140919673334333,
57012328,3,0,0,2,1,50 a 59,Media,0.0304641555994749,0.0332000330090523,0.0269354225905243,
57012523,3,0,0,2,1,18 a 29,Técnica,0.0228481162339449,0.0249000247567892,0.0260515139140035,0.0279779208267859
57012524,3,0,0,2,1,50 a 59,Media,0.0114240581169724,0.0124500123783946,0.0101007834714466,0.00957883783241328
57012525,3,1,0,2,1,30 a 39,Universitaria,0.0342721715569496,0.0373500324785709,0.033999832386614,0.0375076974398843
57012527,3,0,0,2,2,18 a 29,Técnica,0.0228481162339449,0.0211555883288383,0.02113795100015,0.0209218582992812
57012528,3,1,1,2,2,60 o más,Media,0.0228481162339449,0.0211555883288383,0.0228844073805179,0.0241021657750894
58010221,3,0,0,2,2,18 a 29,Universitaria,1.30673158168793,1.2099324464798,1.20892373867167,1.19656494401687
58010222,3,0,0,2,2,50 a 59,Media,1.30673158168793,1.2099324464798,0.937456222937615,
58010224,3,0,0,2,2,18 a 29,Universitaria,0.653365790843964,0.604966223239899,0.604461869335835,
58010225,3,0,1,2,2,18 a 29,Universitaria,0.653365790843964,0.604966223239899,0.604461869335835,
58010226,3,0,0,2,2,18 a 29,Universitaria,1.96009743213654,1.81489872932434,1.8133856080075,
58010422,3,0,0,2,1,50 a 59,Técnica,0.816707253456116,0.890052855014801,0.722106231921886,0.684792275065385
58010426,3,0,0,2,2,40 a 49,Media,1.22506082057953,1.1343115568161,1.24293431942334,1.08999225945952
58010521,3,0,0,2,1,18 a 29,Universitaria,1.42923772335053,1.55759239196777,1.62962259294343,
58010522,3,0,0,2,1,18 a 29,Técnica,0.47641259431839,0.519197523593903,0.543207548414279,
58010523,3,0,0,2,1,30 a 39,Universitaria,0.47641259431839,0.519197523593903,0.472626832535376,
58010525,3,0,1,2,1,30 a 39,Técnica,0.47641259431839,0.519197523593903,0.472626832535376,
58010526,3,0,0,2,1,40 a 49,Técnica,0.47641259431839,0.519197523593903,0.595722257480599,0.566844793215639
58010527,3,0,0,2,2,50 a 59,Media,0.47641259431839,0.441121220588684,0.341780914612672,0.298717362476729
58010823,3,0,0,2,2,30 a 39,Técnica,0.57169508934021,0.529345512390137,0.460181908527877,
58010824,3,1,0,2,2,40 a 49,Media,0.57169508934021,0.529345512390137,0.58003605916606,0.50866309250495
58010825,3,,0,2,1,50 a 59,Técnica,0.57169508934021,0.623036980628967,0.50547436234532,0.47935459254577
58010826,3,0,0,2,2,30 a 39,Media,0.57169508934021,0.529345512390137,0.460181908527877,0.467873090691904
58010827,3,0,0,2,2,18 a 29,Media,0.57169508934021,0.529345512390137,0.528904135668855,0.523497163007382
58010923,3,0,0,2,1,30 a 39,Media,0.95282518863678,1.03839504718781,0.945253665070753,1.0427783310889
58010924,3,0,0,2,1,40 a 49,Básica,0.95282518863678,1.03839504718781,1.1914445149612,1.13368958643128
58010926,3,0,0,2,1,50 a 59,Universitaria,2.85847520828247,3.11518478393555,2.5273715683941,2.39677273197026
58011021,3,0,0,2,1,30 a 39,Universitaria,1.91158676147461,2.08325958251953,1.89639663689745,
58011027,3,0,0,2,2,40 a 49,Técnica,1.91158676147461,1.76998162269592,1.93947662327486,1.70082559772997
58011028,3,0,0,2,1,50 a 59,Técnica,1.91158676147461,2.08325958251953,1.69016338543333,1.60282625848922
58011124,3,,0,2,1,50 a 59,Media,1.47007298469543,1.60209500789642,1.29979113634856,1.23262601819816
58011125,3,0,0,2,2,50 a 59,Básica,0.490024358034134,0.453724682331085,0.351546083601606,
58011126,3,0,0,2,1,30 a 39,Técnica,0.490024358034134,0.534031689167023,0.486130456322101,
58011127,3,0,0,2,2,60 o más,Básica,0.490024358034134,0.453724682331085,0.490802715354452,
58011128,3,0,0,2,2,50 a 59,Básica,0.490024358034134,0.453724682331085,0.351546083601606,
58011224,3,0,0,2,1,60 o más,Universitaria,7.35036563873291,8.01047515869141,4.65217628643618,5.31640016989053
58011322,3,0,0,2,2,40 a 49,Universitaria,1.22506093978882,1.13431167602539,1.2429344124987,1.08999234108204
58011324,3,0,1,2,1,30 a 39,Técnica,1.83759140968323,2.00261878967285,1.82298925671186,2.0110725458702
58011325,3,,1,2,2,60 o más,Técnica,0.612530469894409,0.567155838012695,0.613503394193065,0.646150029780084
58011326,3,1,0,2,2,40 a 49,Media,1.83759140968323,1.70146751403809,1.86440166528573,
58011526,3,0,1,2,1,30 a 39,Media,0.952824950218201,1.03839480876923,0.945253483054843,
58011527,3,0,0,2,2,50 a 59,Media,0.952824950218201,0.882242262363434,0.683561697600224,0.597434609912778
58011528,3,0,1,2,2,30 a 39,Técnica,0.952824950218201,0.882242262363434,0.766969699860481,
61010322,3,0,0,2,2,50 a 59,Técnica,1.9420872926712,1.51497554779053,0.144864074103959,0.126611558117598
61010323,3,0,0,2,2,18 a 29,Universitaria,0.971043646335602,0.757487773895264,0.0934068246494656,
61010324,3,0,0,2,2,40 a 49,Universitaria,1.9420872926712,1.51497554779053,0.204873899881217,
61010621,3,1,0,2,2,30 a 39,Universitaria,3.64141345024109,2.84057879447937,0.304763127308316,0.309856740693738
61010622,3,0,0,2,1,60 o más,Universitaria,1.21380460262299,1.68544590473175,0.155788524743214,0.17803154661757
61010623,3,0,0,2,1,50 a 59,Media,4.85521841049194,6.741783618927,0.446345091664758,
61010722,3,0,0,2,2,30 a 39,Universitaria,0.910353422164917,0.710144758224487,0.0761907864422659,
61010723,3,1,0,2,2,40 a 49,Media,1.82070684432983,1.42028951644897,0.192069278230036,0.168435309315335
61010724,3,0,0,2,2,18 a 29,Técnica,1.82070684432983,1.42028951644897,0.175137793565545,0.173347364642916
61010725,3,0,1,2,2,50 a 59,Media,3.64141368865967,2.84057903289795,0.271620134831639,
61011222,3,0,1,2,2,50 a 59,Técnica,0.910353422164917,0.710144758224487,0.0679050337079097,
61011223,3,0,0,2,2,40 a 49,Universitaria,1.82070684432983,1.42028951644897,0.192069278230036,
61011224,3,0,0,2,2,40 a 49,Técnica,1.82070684432983,1.42028951644897,0.192069278230036,
61011225,3,0,0,2,1,18 a 29,Universitaria,1.82070684432983,2.52816891670227,0.215848956500481,
61011721,3,0,0,2,1,30 a 39,Universitaria,1.77979218959808,2.47135639190674,0.183582724831888,
61011722,3,1,0,2,1,30 a 39,Media,1.77979218959808,2.47135639190674,0.183582724831888,0.202523507171611
61011723,3,0,1,2,2,30 a 39,Universitaria,1.77979218959808,1.3883730173111,0.148957279595354,0.151446855023668
61011724,3,0,0,2,1,40 a 49,Básica,0.889896094799042,1.23567819595337,0.115698377390693,
61011825,3,0,0,2,1,30 a 39,Media,7.28282737731934,10.1126756668091,0.751212010324169,
61012021,3,1,0,2,2,30 a 39,Universitaria,2.18484830856323,1.70434737205505,0.18285787638499,0.185914044416243
61012023,3,0,0,2,2,40 a 49,Universitaria,1.45656549930573,1.1362316608429,0.153655424910912,0.134748249492831
61012025,3,0,1,2,2,60 o más,Universitaria,1.45656549930573,1.1362316608429,0.151686402389508,
61050221,3,0,0,2,1,50 a 59,Básica,0.0589678101241589,0.0818806141614914,0.00542097034325912,
61050222,3,0,0,2,1,18 a 29,Básica,0.117935620248318,0.163761228322983,0.0139815376425042,
61050224,3,1,0,2,1,50 a 59,Media,0.176903441548347,0.245641872286797,0.0162629122971342,0.0154225461834098
61050225,3,0,0,2,2,40 a 49,Media,0.176903441548347,0.13799811899662,0.0186618279028535,0.0163655051144725
61050321,3,0,0,2,1,30 a 39,Media,0.1572475284338,0.21834833920002,0.0162198301347413,0.0178932788345073
61050323,3,1,1,2,1,60 o más,Media,0.1572475284338,0.21834833920002,0.0201822930151318,0.0230638607413182
61050325,3,0,0,2,1,40 a 49,Media,0.1572475284338,0.21834833920002,0.0204442768769306,0.0194532464638094
61050621,3,0,0,2,1,50 a 59,Media,0.147419556975365,0.20470155775547,0.013552427759183,0.0128521226207533
61050625,3,0,1,2,2,40 a 49,Universitaria,0.294839113950729,0.229996874928474,0.0311030484438258,
61050722,3,0,0,2,2,18 a 29,Media,0.1572475284338,0.122665002942085,0.0151259842641797,0.0149713517365083
61050723,3,0,0,2,2,30 a 39,Básica,0.3144950568676,0.245330005884171,0.0263212322900455,0.0267611483071093
61050724,3,0,0,2,2,30 a 39,Técnica,0.1572475284338,0.122665002942085,0.0131606161450227,0.0133805741535546
61050821,3,0,1,2,1,30 a 39,Universitaria,0.196559399366379,0.272935420274735,0.0202747876684267,0.0223665985431341
61050823,3,0,0,2,2,50 a 59,Básica,0.0982796996831894,0.0766656175255776,0.00733087395368514,
61050825,3,0,0,2,2,30 a 39,Técnica,0.196559399366379,0.153331235051155,0.0164507701812784,
61050921,3,1,0,2,2,40 a 49,Técnica,0.196559399366379,0.153331235051155,0.0207353651444497,0.0181838952801648
61050923,3,1,0,2,2,30 a 39,Técnica,0.196559399366379,0.153331235051155,0.0164507701812784,
61050925,3,1,0,2,1,18 a 29,Universitaria,0.294839084148407,0.409403085708618,0.0349538457406171,0.0375385450515796
61080121,3,0,0,2,2,30 a 39,Media,2.18484830856323,1.70434737205505,0.18285787638499,
61080122,3,0,0,2,2,60 o más,Básica,1.45656549930573,1.1362316608429,0.151686402389508,0.159758160018216
61080123,3,0,0,2,2,18 a 29,Media,1.45656549930573,1.1362316608429,0.140110236974198,0.138677893814404
61080124,3,1,0,2,2,40 a 49,Básica,1.45656549930573,1.1362316608429,0.153655424910912,
61080125,3,1,0,2,2,60 o más,Básica,1.45656549930573,1.1362316608429,0.151686402389508,0.159758160018216
61080221,3,0,1,2,2,40 a 49,Universitaria,10.9901294708252,8.57313537597656,1.15936632787431,
61080421,3,0,1,2,1,50 a 59,Media,4.85521841049194,6.741783618927,0.446345091664758,0.423280754650019
61080422,3,,0,2,2,50 a 59,Media,1.21380460262299,0.94685959815979,0.0905400422016896,0.0791322202284775
61080423,3,0,0,2,1,60 o más,Básica,2.42760920524597,3.3708918094635,0.311577049486428,0.356063093235141
71010121,3,0,0,2,2,60 o más,Técnica,0.753933191299439,0.693435490131378,0.0948040000577763,0.0998488484993221
71010122,3,0,0,2,2,50 a 59,Universitaria,0.753933191299439,0.693435490131378,0.0679050337079097,0.0593491669688688
71010124,3,0,1,2,2,30 a 39,Universitaria,1.50786638259888,1.38687098026276,0.152381572884532,
71010125,3,1,0,2,2,60 o más,Técnica,3.01573276519775,2.77374196052551,0.379216000231105,0.399395393997289
71011022,3,0,0,2,1,18 a 29,Universitaria,1.2062931060791,1.32439231872559,0.172679167815355,
71011025,3,1,0,2,1,18 a 29,Universitaria,1.2062931060791,1.32439231872559,0.172679167815355,
71011121,3,1,0,2,2,40 a 49,Técnica,0.753933191299439,0.693435490131378,0.0960346391150178,0.0842176546576677
71011122,3,0,0,2,1,50 a 59,Media,1.50786638259888,1.65549039840698,0.167379414443711,0.158730287801228
71011124,3,0,0,2,1,18 a 29,Media,0.753933191299439,0.827745199203491,0.10792447825024,
71011125,3,1,0,2,1,18 a 29,Universitaria,3.01573276519775,3.31098079681397,0.431697913000961,0.463620274464636
71011321,3,0,0,2,2,30 a 39,Media,1.50786638259888,1.38687098026276,0.152381572884532,
71011322,3,0,0,2,1,18 a 29,Universitaria,0.753933191299439,0.827745199203491,0.10792447825024,
