"idencuesta","ola","muestra","segmento_disenno","estrato_disenno","m0_sexo","tramo_etario","tipo_atricion","pd_diseno","pd_nr","pd_atricion","pd_modelob","pd_atricion_trm","pd_nr_trm","pd_modelob_trm","ponderadorlong_total","ponderadorlong_modelob","ponderadorlong_nr","ponderadorlong_panel"
5109305,4,1,510930,2,"Mujer","18 a 29",1,1468.32885742188,1957.77185058594,1958.7911471239,1958.7911471239,1958.7911471239,1957.77185058594,1958.7911471239,1.45357687889824,1.4526885517462,1.57805098250084,1.55147738871048
5109311,4,1,510931,2,"Mujer","60 o más",2,564.741882324219,564.741882324219,726.268374269258,726.268374269258,726.268374269258,564.741882324219,726.268374269258,0.292339573443301,0.292277462538202,0.234181731501068,NA
5109313,4,1,510931,2,"Hombre","60 o más",2,564.741882324219,564.741882324219,847.007672572076,847.007672572076,847.007672572076,564.741882324219,847.007672572076,0.550690811485303,0.550565460769377,0.418158260889695,NA
5109314,4,1,510931,2,"Mujer","50 a 59",1,564.741882324219,564.741882324219,658.642835484936,658.642835484936,658.642835484936,564.741882324219,658.642835484936,0.211517447640652,0.211442345055008,0.185195949687841,0.179070890396524
5109315,4,1,510931,2,"Mujer","30 a 39",1,847.11279296875,847.11279296875,1134.39014126721,1134.3901412672,1134.39014126721,847.11279296875,1134.3901412672,0.420467152934864,0.420227762632248,0.359983055843767,0.461872807448708
5109316,4,1,510931,2,"Mujer","40 a 49",2,847.11279296875,847.11279296875,1095.71736319657,1095.71736319657,1095.71736319657,847.11279296875,1095.71736319657,0.396816785643512,0.396619638980514,0.329829312038925,NA
5109322,4,1,510932,2,"Mujer","18 a 29",2,847.11279296875,1185.95788574219,1164.85060954561,1164.85060954561,1164.85060954561,1185.95788574219,1164.85060954561,0.864410642192332,0.863882373302593,0.955934679641024,NA
5109323,4,1,510932,2,"Mujer","60 o más",2,564.741882324219,790.638610839844,732.506857066498,732.506857066498,732.506857066498,790.638610839844,732.506857066498,0.294850704954038,0.294788060530164,0.327854413977706,NA
5109324,4,1,510932,2,"Mujer","50 a 59",2,847.11279296875,1185.95788574219,1015.83939167849,1015.83939167849,1015.83939167849,1185.95788574219,1015.83939167849,0.326228030982022,0.326112198605499,0.388911472327664,NA
5109325,4,1,510932,2,"Hombre","50 a 59",2,564.741882324219,790.638610839844,774.117160610389,774.117160610388,774.117160610389,790.638610839844,774.117160610388,0.401543804985851,0.401395142827351,0.46296394983774,NA
5109327,4,1,510932,2,"Mujer","40 a 49",2,1129.48376464844,1581.27722167969,1443.11770083745,1443.11770083745,1443.11770083745,1581.27722167969,1443.11770083745,0.522628687457279,0.522369034878439,0.615681385641255,NA
5109331,4,1,510933,2,"Mujer","50 a 59",1,786.604736328125,917.705505371094,1007.35282288923,1007.35282288923,1007.35282288923,917.705505371094,1007.35282288923,0.323502642846267,0.323387778161525,0.300943400729377,0.2738776727229
5109332,4,1,510933,2,"Mujer","30 a 39",2,786.604736328125,917.705505371094,1088.76558930806,1088.76558930806,1088.76558930806,917.705505371094,1088.76558930806,0.403556193672859,0.403326431517477,0.389981635185058,NA
5109333,4,1,510933,2,"Mujer","50 a 59",2,524.403198242188,611.8037109375,665.000925428944,665.000925428944,665.000925428944,611.8037109375,665.000925428944,0.213559293212139,0.213483465637215,0.200628947163101,NA
5109334,4,1,510933,2,"Hombre","40 a 49",2,1311.00793457031,1529.50915527344,2019.01051053229,2019.01051053229,2019.01051053229,1529.50915527344,2019.01051053229,1.18102769186346,1.18042303043025,1.06337821164032,NA
5109336,4,1,510933,2,"Mujer","30 a 39",1,786.604736328125,917.705505371094,1159.85099737955,1159.85099737955,1159.85099737955,917.705505371094,1159.85099737955,0.429904341509935,0.429659578203952,0.389981635185058,0.472239326571943
5109337,4,1,510933,2,"Mujer","50 a 59",1,524.403198242188,611.8037109375,702.066577241862,702.066577241862,702.066577241862,611.8037109375,702.066577241862,0.225462606577467,0.22538255254453,0.200628947163101,0.190876876405673
5109341,4,1,510934,2,"Mujer","18 a 29",1,4894.43017578125,5710.16845703125,6975.67349288689,6975.67349288689,6975.67349288689,5710.16845703125,6975.67349288689,5.17649761634456,5.17333409369104,4.6026491499337,5.52514223434792
5109342,4,1,510934,2,"Mujer","40 a 49",1,4894.43017578125,5710.16845703125,5808.16000709519,5808.16000709519,5808.16000709519,5710.16845703125,5808.16000709519,2.10343968429498,2.10239465260888,2.22329416984553,2.2321580437131
5109343,4,1,510934,2,"Mujer","30 a 39",1,1835.41125488281,2141.31298828125,2468.44132979474,2468.44132979474,2468.44132979474,2141.31298828125,2468.44132979474,0.914939631762071,0.914418716694643,0.909957209284961,1.00503864194476
5109344,4,1,510934,2,"Hombre","60 o más",1,1835.41125488281,2141.31298828125,2373.01232435986,2373.01232435986,2373.01232435986,2141.31298828125,2373.01232435986,1.54283854194385,1.54248735410531,1.58551675238804,1.75335344884362
5109345,4,1,510934,2,"Mujer","40 a 49",2,1835.41125488281,2141.31298828125,2472.07020672846,2472.07020672846,2472.07020672846,2141.31298828125,2472.07020672846,0.895266412916286,0.89482162632412,0.833735242398674,NA
5109346,4,1,510934,2,"Hombre","30 a 39",1,2447.21508789062,2855.08422851562,3945.31667283268,3945.31667283268,3945.31667283268,2855.08422851562,3945.31667283268,2.36200878382455,2.36062818679955,2.16644372281335,3.11696196664358
5109352,4,1,510935,2,"Hombre","60 o más",2,734.164428710938,1284.78771972656,993.243674722069,993.243674722069,993.243674722069,1284.78771972656,993.243674722069,0.645767662970959,0.645620670435062,0.951309997201277,NA
5109353,4,1,510935,2,"Mujer","60 o más",2,244.721481323242,428.262603759766,316.064393863525,316.064393863525,316.064393863525,428.262603759766,316.064393863525,0.127223122135321,0.127196092119602,0.17758781706231,NA
5109354,4,1,510935,2,"Hombre","50 a 59",1,734.164428710938,1284.78771972656,957.103363351536,957.103363351536,957.103363351536,1284.78771972656,957.103363351536,0.496460931032581,0.496277128038481,0.752316405083992,0.504921132910284
5109355,4,1,510935,2,"Hombre","18 a 29",2,734.164428710938,1284.78771972656,1117.35642723846,1117.35642723846,1117.35642723846,1284.78771972656,1117.35642723846,1.33928071450211,1.33844193797783,1.84917492245316,NA
5109363,4,1,510936,2,"Mujer","60 o más",1,282.370971679688,282.370971679688,371.171310264628,371.171310264628,371.171310264628,282.370971679688,371.171310264628,0.149404911960168,0.149373169168048,0.11709087840527,0.141336454818599
5109372,4,1,510937,2,"Hombre","50 a 59",2,1468.32885742188,2447.21459960938,1938.38511776503,1938.38511776503,1938.38511776503,2447.21459960938,1938.38511776503,1.00546348191222,1.00509123268397,1.43298356746359,NA
5109374,4,1,510937,2,"Mujer","50 a 59",2,1468.32885742188,2447.21459960938,2280.15808643658,2280.15808643658,2280.15808643658,2447.21459960938,2280.15808643658,0.73225304015516,0.731993042234067,0.802515708591306,NA
5109375,4,1,510937,2,"Mujer","50 a 59",1,3670.82202148438,6118.03662109375,4667.16373839298,4667.16373839298,4667.16373839298,6118.03662109375,4667.16373839298,1.49881925146738,1.49828707219587,2.00628931150881,1.26890193172004
5109381,4,1,510938,2,"Mujer","50 a 59",1,2202.4931640625,2936.65771484375,2675.17048099298,2675.17048099298,2675.17048099298,2936.65771484375,2675.17048099298,0.8591078527813,0.858802813070341,0.963018914358445,0.727321598573537
5109383,4,1,510938,2,"Mujer","30 a 39",2,2202.4931640625,2936.65771484375,2894.87861363245,2894.87861363245,2894.87861363245,2936.65771484375,2894.87861363245,1.07300065866788,1.07238975255882,1.24794127409149,NA
5109384,4,1,510938,2,"Mujer","60 o más",2,1468.32873535156,1957.77172851562,1852.36754771217,1852.36754771216,1852.36754771217,1957.77172851562,1852.36754771216,0.745620156327535,0.74546174074861,0.811829948543496,NA
5109391,4,1,510939,2,"Mujer","60 o más",2,1223.607421875,1713.05041503906,1481.58374707256,1481.58374707256,1481.58374707256,1713.05041503906,1481.58374707256,0.596371225823393,0.596244519896533,0.710351268249238,NA
5109392,4,1,510939,2,"Mujer","50 a 59",1,2447.21484375,3426.10083007812,2892.44028437856,2892.44028437856,2892.44028437856,3426.10083007812,2892.44028437856,0.928882170189107,0.928552356012933,1.12352212012558,0.786392608007486
5109393,4,1,510939,2,"Hombre","50 a 59",1,1223.607421875,1713.05041503906,1582.85783803121,1582.85783803121,1582.85783803121,1713.05041503906,1582.85783803121,0.821047241135403,0.820743267686971,1.00308861159111,0.835038725614735
5109394,4,1,510939,2,"Hombre","30 a 39",1,1223.607421875,1713.05041503906,1813.56581647257,1813.56581647257,1813.56581647257,1713.05041503906,1813.56581647257,1.08575780951863,1.08512318275012,1.29986614106081,1.43279136827596
5109397,4,1,510939,2,"Mujer","30 a 39",1,1835.41101074219,2569.57543945312,2464.86608429505,2464.86608429505,2464.86608429505,2569.57543945312,2464.86608429505,0.913614449850126,0.913094289266601,1.09194858889299,1.00358296226615
5402011,4,1,540201,6,"Mujer","40 a 49",1,44.638744354248,44.638744354248,51.1307310699908,51.1307310699908,51.1307310699908,44.638744354248,51.1307310699908,0.0185171222363452,0.0185079225527902,0.0173804084448365,0.0196502631641327
5402021,4,1,540202,6,"Mujer","60 o más",1,3.47834396362305,3.47834396362305,4.02227670553748,4.02227670553748,14.4186991869919,12.7698431015015,14.4016965984262,0.00580385504762424,0.00579577947651693,0.00529527570400694,0.0054904238819868
5402023,4,1,540202,6,"Mujer","40 a 49",1,8.6958589553833,8.6958589553833,11.027732025568,11.027732025568,14.4186991869919,12.7698431015015,14.4016965984262,0.0052217680003273,0.00521301924878781,0.00497202804629184,0.00554131004152895
5402031,4,1,540203,6,"Mujer","60 o más",2,6.95668792724609,6.95668792724609,7.92143451223749,7.92143451223749,14.4186991869919,12.7698431015015,14.4016965984262,0.00580385504762424,0.00579577947651693,0.00529527570400694,NA
5402032,4,1,540203,6,"Mujer","50 a 59",2,3.47834396362305,3.47834396362305,4.29873343944461,4.29873343944461,14.4186991869919,12.7698431015015,14.4016965984262,0.0046304404846147,0.00462333807867196,0.00418761790929044,NA
5402033,4,1,540203,6,"Hombre","30 a 39",2,3.47834396362305,3.47834396362305,5.05266166882978,5.05266166882978,14.4186991869919,12.7698431015015,14.4016965984262,0.00863228403578216,0.00861706518061853,0.00968978293258355,NA
5402041,4,1,540204,6,"Hombre","60 o más",1,5.21751499176025,7.82627248764038,7.69845243473256,7.69845243473256,14.4186991869919,12.7698431015015,14.4016965984262,0.00937446662287626,0.00936128087186671,0.00945532029815442,0.0106535797087234
5402043,4,1,540204,6,"Mujer","50 a 59",2,6.95668697357178,10.4350299835205,8.22824909663674,8.22824909663674,14.4186991869919,12.7698431015015,14.4016965984262,0.0046304404846147,0.00462333807867196,0.00418761790929044,NA
5402051,4,1,540205,6,"Mujer","50 a 59",1,12.7539262771606,19.1308898925781,15.9813314072807,15.9813314072807,15.9813314072807,19.1308898925781,15.9813314072807,0.00513226630132335,0.00513044400971694,0.00627359760789888,0.00434498196995743
5402053,4,1,540205,6,"Hombre","30 a 39",1,31.8848152160645,47.8272247314453,47.6974178392772,47.6974178392772,47.6974178392772,47.8272247314453,47.6974178392772,0.0285558116735996,0.028539120766727,0.0362913954566213,0.0376829161359538
5402062,4,1,540206,6,"Mujer","30 a 39",2,17.5673084259033,17.5673084259033,23.3967163559151,23.3967163559151,23.3967163559151,17.5673084259033,23.3967163559151,0.00867210526283914,0.00866716785479503,0.00746527903084084,NA
5402071,4,1,540207,6,"Mujer","50 a 59",1,1.73917174339294,2.60875749588013,2.15155967114242,2.15155967114242,14.4186991869919,12.7698431015015,14.4016965984262,0.0046304404846147,0.00462333807867196,0.00418761790929044,0.00392013571342237
5402073,4,1,540207,6,"Mujer","40 a 49",1,10.4350299835205,15.6525449752808,12.488519455473,12.488519455473,14.4186991869919,15.6525449752808,14.4016965984262,0.0052217680003273,0.00521301924878781,0.00609442825525317,0.00554131004152895
5402081,4,1,540208,6,"Mujer","50 a 59",1,6.95668792724609,13.9133758544922,8.5669504281895,8.5669504281895,14.4186991869919,13.9133758544922,14.4016965984262,0.0046304404846147,0.00462333807867196,0.00456261689700087,0.00392013571342237
5402101,4,1,540210,6,"Mujer","60 o más",1,10.4350299835205,15.6525449752808,12.7645683577453,12.7645683577453,14.4186991869919,15.6525449752808,14.4016965984262,0.00580385504762424,0.00579577947651693,0.00649064678827061,0.0054904238819868
5402103,4,1,540210,6,"Mujer","50 a 59",1,5.21751499176025,7.82627248764038,6.72295105760986,6.72295105760986,14.4186991869919,12.7698431015015,14.4016965984262,0.0046304404846147,0.00462333807867196,0.00418761790929044,0.00392013571342237
5402111,4,1,540211,6,"Hombre","50 a 59",2,25.5078544616699,38.2617797851562,32.2587948835545,32.2587948835545,32.2587948835545,38.2617797851562,32.2587948835545,0.0167330216934953,0.0167268266853982,0.0224044518624527,NA
5402113,4,1,540211,6,"Hombre","40 a 49",2,19.1308898925781,28.6963348388672,23.3329361006787,23.3329361006787,23.3329361006787,28.6963348388672,23.3329361006787,0.01364868757425,0.0136416997321808,0.0199508823575045,NA
5701012,4,1,570101,5,"Mujer","50 a 59",2,95.9118957519531,95.9118957519531,133.82398540215,133.82398540215,133.82398540215,95.9118957519531,133.82398540215,0.0429764149860095,0.0429611555361477,0.0314524124668103,NA
5701013,4,1,570101,5,"Mujer","60 o más",2,31.970630645752,31.970630645752,48.1229175218231,48.1229175218231,48.1229175218231,31.970630645752,48.1229175218231,0.0193705710996047,0.0193664555989589,0.0132572735901763,NA
5701032,4,1,570103,5,"Hombre","50 a 59",1,34.8770523071289,34.8770523071289,54.8641459140984,54.8641459140984,54.8641459140984,34.8770523071289,54.8641459140984,0.0284586869128119,0.0284481507526919,0.0204225010939627,0.0289436520357592
5701041,4,1,570104,5,"Mujer","50 a 59",2,61.0348358154297,61.0348358154297,76.1628683819936,76.1628683819936,76.1628683819936,61.0348358154297,76.1628683819936,0.0244590461737721,0.0244503616059951,0.0200151692953254,NA
5701042,4,1,570104,5,"Mujer","60 o más",1,43.5963134765625,43.5963134765625,55.9132717121422,55.9132717121422,55.9132717121422,43.5963134765625,55.9132717121422,0.0225063662156478,0.0225015844792592,0.0180780999188289,0.0212909332767908
5701043,4,1,570104,5,"Hombre","60 o más",1,17.4385261535645,17.4385261535645,24.4804641909291,24.4804641909291,24.4804641909291,17.4385261535645,24.4804641909291,0.0159162273582504,0.0159126044350917,0.0129122064381752,0.0180879407484902
5701063,4,1,570106,5,"Hombre","60 o más",1,52.3155746459961,104.631149291992,83.3286702444411,83.3286702444411,83.3286702444411,104.631149291992,83.3286702444411,0.0541769980637308,0.0541646660520968,0.0774732329799319,0.0615692594011522
5701103,4,1,570110,5,"Mujer","60 o más",2,63.9412612915039,63.9412612915039,93.2666327638284,93.2666327638284,93.2666327638284,63.9412612915039,93.2666327638284,0.0375419453808713,0.0375339691627379,0.0265145471803525,NA
5701122,4,1,570112,5,"Mujer","60 o más",1,63.9412612915039,127.882522583008,86.6428559176653,86.6428559176653,86.6428559176653,127.882522583008,86.6428559176653,0.0348757242339856,0.0348683144852039,0.0530290943607051,0.0329922969585952
5701131,4,1,570113,5,"Hombre","18 a 29",2,63.9412612915039,63.9412612915039,114.748323258529,114.748323258529,114.748323258529,63.9412612915039,114.748323258529,0.137539116986529,0.137452977776691,0.0920296599001103,NA
5701132,4,1,570113,5,"Hombre","60 o más",2,63.9412612915039,63.9412612915039,98.2269416536761,98.2269416536761,98.2269416536761,63.9412612915039,98.2269416536761,0.0638632635342266,0.0638487266913405,0.0473447559984559,NA
5701134,4,1,570113,5,"Mujer","60 o más",2,63.9412612915039,63.9412612915039,88.4656703000822,88.4656703000822,88.4656703000822,63.9412612915039,88.4656703000822,0.0356094485677186,0.0356018829307623,0.0265145471803525,NA
5701135,4,1,570113,5,"Mujer","18 a 29",2,223.794403076172,223.794403076172,369.809689757696,369.809689757696,369.809689757696,223.794403076172,369.809689757696,0.274427835460457,0.274260123864977,0.180388219161925,NA
5701141,4,1,570114,5,"Mujer","60 o más",2,17.4385261535645,17.4385261535645,24.1178515052551,24.1178515052551,24.1178515052551,17.4385261535645,24.1178515052551,0.00970798491468003,0.00970592234161598,0.00723124028389996,NA
5701162,4,1,570116,5,"Mujer","50 a 59",2,26.4247055053711,52.8494110107422,35.3083831642155,35.3083831642155,35.3083831642155,52.8494110107422,35.3083831642155,0.0113389817437464,0.0113349556605224,0.017330920848825,NA
5701171,4,1,570117,5,"Mujer","50 a 59",2,17.5838470458984,17.5838470458984,21.9295635816847,21.9295635816847,21.9295635816847,17.5838470458984,21.9295635816847,0.00704248959643838,0.00703998905010538,0.00576627545212127,NA
5701191,4,1,570119,5,"Hombre","50 a 59",1,38.3647575378418,38.3647575378418,56.9488702292874,56.9488702292874,56.9488702292874,38.3647575378418,56.9488702292874,0.0295400582819823,0.0295291217695224,0.022464751203359,0.0300434510787224
5701192,4,1,570119,5,"Hombre","50 a 59",1,19.1823787689209,19.1823787689209,27.6711790471055,27.6711790471055,27.6711790471055,19.1823787689209,27.6711790471055,0.0143533706374089,0.0143480566391994,0.0112323756016795,0.01459796674886
5701233,4,1,570123,5,"Mujer","18 a 29",1,43.5963134765625,43.5963134765625,63.7984684565123,63.7984684565123,63.7984684565123,43.5963134765625,63.7984684565123,0.0473434744657027,0.0473145413597556,0.0351405631327849,0.0505321260972479
5701241,4,1,570124,5,"Mujer","40 a 49",2,127.882522583008,127.882522583008,196.625777065956,196.625777065956,196.625777065956,127.882522583008,196.625777065956,0.071208517315403,0.0711731394733518,0.0497919578071013,NA
5801022,4,1,580102,2,"Hombre","60 o más",1,564.741943359375,564.741943359375,895.189912548747,895.189912548747,895.189912548747,564.741943359375,895.189912548747,0.582016993869648,0.581884512547387,0.418158306082651,0.661431171016261
5801023,4,1,580102,2,"Mujer","60 o más",1,564.741943359375,564.741943359375,725.719130560594,725.719130560594,725.719130560594,564.741943359375,725.719130560594,0.292118490332435,0.292056426398986,0.234181756810539,0.276342934572023
5801032,4,1,580103,2,"Mujer","30 a 39",1,2202.4931640625,2202.4931640625,3252.72809227905,3252.72809227905,3252.72809227905,2202.4931640625,3252.72809227905,1.20563928623712,1.20495286316801,0.935955903694485,1.32436504972616
5801034,4,1,580103,2,"Hombre","50 a 59",2,2936.65771484375,2936.65771484375,4350.20560702178,4350.20560702178,4350.20560702178,2936.65771484375,4350.20560702178,2.25650353822019,2.25566812080747,1.71958039532291,NA
5801035,4,1,580103,2,"Mujer","50 a 59",1,2202.4931640625,2202.4931640625,2743.53237982023,2743.53237982023,2743.53237982023,2202.4931640625,2743.53237982023,0.881061685081265,0.880748850317988,0.722264145738285,0.745907735752393
5801041,4,1,580104,2,"Hombre","50 a 59",2,1129.48376464844,1411.85473632812,1485.23768492157,1485.23768492157,1485.23768492157,1411.85473632812,1485.23768492157,0.770410503290656,0.770125276904571,0.826721382394002,NA
5801042,4,1,580104,2,"Mujer","60 o más",1,564.741882324219,705.927368164062,763.950244849332,763.950244849332,763.950244849332,705.927368164062,763.950244849332,0.307507385180951,0.307442051699775,0.292727170703703,0.290900768132711
5801043,4,1,580104,2,"Mujer","40 a 49",2,1976.59655761719,2470.74560546875,2850.43181759672,2850.43181759672,2850.43181759672,2470.74560546875,2850.43181759672,1.03229101732489,1.03177815411781,0.962002144270553,NA
5801046,4,1,580104,2,"Mujer","60 o más",2,847.11279296875,1058.89099121094,1057.20825288634,1057.20825288634,1057.20825288634,1058.89099121094,1057.20825288634,0.425550417227651,0.425460004146493,0.439090730746083,NA
5801051,4,1,580105,2,"Mujer","40 a 49",1,1129.48376464844,1129.48376464844,1399.61699241314,1399.61699241314,1399.61699241314,1129.48376464844,1399.61699241314,0.506874797019884,0.50662297129475,0.439772431894877,0.537892606938527
5801053,4,1,580105,2,"Hombre","30 a 39",2,1129.48376464844,1129.48376464844,1684.2541186343,1684.2541186343,1684.2541186343,1129.48376464844,1684.2541186343,1.00834061047642,1.00775123415549,0.857054579161886,NA
5801061,4,1,580106,2,"Mujer","50 a 59",2,3670.82250976562,3670.82250976562,4749.84156839176,4749.84156839176,4749.84156839176,3670.82250976562,4749.84156839176,1.52537052119301,1.52482891447694,1.2037737630397,NA
5801062,4,1,580106,2,"Hombre","30 a 39",1,734.164489746094,734.164489746094,1302.30882464922,1302.30882464922,1302.30882464922,734.164489746094,1302.30882464922,0.779675026913648,0.779219305906175,0.557085508874747,1.02887737838835
5801064,4,1,580106,2,"Hombre","18 a 29",2,2936.65795898438,2936.65795898438,4828.00318009341,4828.00318009341,4828.00318009341,2936.65795898438,4828.00318009341,5.78691936702305,5.78329508418197,4.22668598882009,NA
5801065,4,1,580106,2,"Hombre","50 a 59",2,2202.49340820312,2202.49340820312,3040.68676426965,3040.68676426965,3040.68676426965,2202.49340820312,3040.68676426965,1.57724049436163,1.57665655812988,1.2896853679713,NA
5801081,4,1,580108,2,"Mujer","60 o más",1,564.741943359375,752.9892578125,744.167369686588,744.167369686588,744.167369686588,752.9892578125,744.167369686588,0.299544327045069,0.299480685407192,0.312242342414053,0.283367746683323
5801082,4,1,580108,2,"Hombre","30 a 39",1,1411.85473632812,1882.47302246094,2193.79992248247,2193.79992248247,2193.79992248247,1882.47302246094,2193.79992248247,1.31339892752811,1.31263124424751,1.42842436035461,1.73319190519982
5801085,4,1,580108,2,"Hombre","60 o más",2,564.741943359375,752.9892578125,864.307630296459,864.307630296459,864.307630296459,752.9892578125,864.307630296459,0.561938558189854,0.561810647211304,0.557544408110201,NA
5801093,4,1,580109,2,"Mujer","60 o más",2,564.741882324219,564.741882324219,709.051605052817,709.051605052818,709.051605052817,564.741882324219,709.051605052818,0.285409431436402,0.285348792919688,0.234181731501068,NA
5801094,4,1,580109,2,"Mujer","60 o más",1,564.741882324219,564.741882324219,704.768576799862,704.768576799862,704.768576799862,564.741882324219,704.768576799862,0.283685414947629,0.283625142718049,0.234181731501068,0.268365278667214
5801096,4,1,580109,2,"Mujer","60 o más",1,564.741882324219,564.741882324219,730.541812804018,730.541812804018,730.541812804018,564.741882324219,730.541812804018,0.294059729851936,0.293997253479821,0.234181731501068,0.278179339466885
5801102,4,1,580110,2,"Mujer","60 o más",1,1416.25305175781,1416.25305175781,1831.87650127572,1831.87650127572,1831.87650127572,1416.25305175781,1831.87650127572,0.737372043113648,0.737215379941252,0.587278192542322,0.697551031547177
5801104,4,1,580110,2,"Mujer","40 a 49",1,566.501220703125,566.501220703125,748.5292276073,748.5292276073,748.5292276073,566.501220703125,748.5292276073,0.271081733333876,0.270947054406321,0.220571226694502,0.28767036967248
5801106,4,1,580110,2,"Mujer","40 a 49",1,849.751831054688,849.751831054688,1004.45621678535,1004.45621678535,1004.45621678535,849.751831054688,1004.45621678535,0.363766333045597,0.363585606520748,0.330856840041753,0.386026731549425
5801111,4,1,580111,2,"Mujer","60 o más",1,1411.85473632812,1411.85473632812,1907.89286861336,1907.89286861336,1907.89286861336,1411.85473632812,1907.89286861336,0.767970363499768,0.767807199362239,0.585454341407405,0.726496921411432
5801112,4,1,580111,2,"Mujer","60 o más",2,1411.85473632812,1411.85473632812,1992.94489515618,1992.94489515618,1992.94489515618,1411.85473632812,1992.94489515618,0.802205742652869,0.802035304815237,0.585454341407405,NA
5801114,4,1,580111,2,"Mujer","30 a 39",2,1694.2255859375,1694.2255859375,2443.12978800319,2443.12978800319,2443.12978800319,1694.2255859375,2443.12978800319,0.905557787256974,0.905042213683119,0.719966111687534,NA
5801115,4,1,580111,2,"Hombre","60 o más",2,564.741882324219,564.741882324219,818.164145537986,818.164145537986,818.164145537986,564.741882324219,818.164145537986,0.531937893627703,0.531816811535168,0.418158260889695,NA
5801121,4,1,580112,2,"Mujer","60 o más",2,56.5367584228516,113.073516845703,88.8423418907881,88.8423418907881,88.8423418907881,113.073516845703,88.8423418907881,0.0357610674679165,0.0357534696177808,0.046888238309621,NA
5801131,4,1,580113,2,"Hombre","60 o más",1,564.741943359375,1129.48388671875,821.269951771416,821.269951771416,821.269951771416,1129.48388671875,821.269951771416,0.533957165719784,0.533835623991466,0.836316612165302,0.606813747905203
5801143,4,1,580114,2,"Mujer","50 a 59",1,1468.32885742188,1468.32885742188,1811.5844008943,1811.5844008943,1811.5844008943,1468.32885742188,1811.5844008943,0.58177465542559,0.581568087213974,0.481509457179222,0.492531026254541
5801146,4,1,580114,2,"Hombre","40 a 49",2,2936.65771484375,2936.65771484375,4220.9960005349,4220.9960005349,4220.9960005349,2936.65771484375,4220.9960005349,2.46908727709514,2.46782315614186,2.04168626140197,NA
5801151,4,1,580115,2,"Hombre","50 a 59",2,847.11279296875,1129.48376464844,1353.96012748509,1353.96012748509,1353.96012748509,1129.48376464844,1353.96012748509,0.702315268351377,0.702055252625958,0.661377091619378,NA
5801154,4,1,580115,2,"Mujer","40 a 49",1,847.11279296875,1129.48376464844,1160.10196272667,1160.10196272667,1160.10196272667,1129.48376464844,1160.10196272667,0.420133829516894,0.419925098471489,0.439772431894877,0.445843593231651
5801155,4,1,580115,2,"Mujer","50 a 59",1,282.370941162109,376.494598388672,338.842891195114,338.842891195114,338.842891195114,376.494598388672,338.842891195114,0.108816462634108,0.108777825643186,0.12346396979444,0.0921241300471557
5801164,4,1,580116,2,"Mujer","60 o más",2,2936.65771484375,2936.65771484375,3910.35252900903,3910.35252900903,3910.35252900903,2936.65771484375,3910.35252900903,1.57400601601802,1.57367160033445,1.21774497343419,NA
5801165,4,1,580116,2,"Mujer","60 o más",2,2202.4931640625,2202.4931640625,3134.05812702051,3134.05812702051,3134.05812702051,2202.4931640625,3134.05812702051,1.26152982624576,1.26126179972306,0.913308679456698,NA
5804011,4,1,580401,2,"Mujer","30 a 39",1,1468.32897949219,1468.32897949219,2244.69106611627,2244.69106611627,2244.69106611627,1468.32897949219,2244.69106611627,0.832005522133602,0.831531825074673,0.623970688919883,0.913937565962984
5804014,4,1,580401,2,"Mujer","40 a 49",2,1468.32897949219,1468.32897949219,2130.39409450659,2130.39409450659,2130.39409450659,1468.32897949219,2130.39409450659,0.771527553665651,0.771144243059551,0.571704194733594,NA
5804015,4,1,580401,2,"Mujer","60 o más",2,3670.82250976562,3670.82250976562,4647.18984208485,4647.18984208485,4647.18984208485,3670.82250976562,4647.18984208485,1.87059982821372,1.87020239776309,1.52218136864956,NA
5804017,4,1,580401,2,"Mujer","60 o más",1,2202.49340820312,2202.49340820312,3026.66985160284,3026.66985160284,3026.66985160284,2202.49340820312,3026.66985160284,1.21830359784224,1.21804475522899,0.913308780694584,1.15251037701942
5804021,4,1,580402,2,"Mujer","50 a 59",1,2936.65771484375,4894.42919921875,3496.89674120026,3496.89674120025,3496.89674120026,4894.42919921875,3496.89674120025,1.12299813117531,1.12259939308413,1.60503141718261,0.950731381766857
5804023,4,1,580402,2,"Mujer","50 a 59",1,2202.4931640625,3670.82177734375,2825.63822535452,2825.63822535452,2825.63822535452,3670.82177734375,2825.63822535452,0.907429266945272,0.907107069958701,1.20377352285641,0.768230557886729
5804025,4,1,580402,2,"Mujer","40 a 49",1,3670.82202148438,6118.03662109375,4659.27380684338,4659.27380684338,4659.27380684338,6118.03662109375,4659.27380684338,1.68736767123122,1.68652935259736,2.38210050245191,1.79062482664086
5804031,4,1,580403,2,"Hombre","60 o más",1,734.164428710938,734.164428710938,1014.66215911358,1014.66215911358,1014.66215911358,734.164428710938,1014.66215911358,0.659693112447147,0.659542950137894,0.543605725598717,0.749705923492337
5804033,4,1,580403,2,"Mujer","60 o más",2,1468.32885742188,1468.32885742188,1911.7537574172,1911.7537574172,1911.7537574172,1468.32885742188,1911.7537574172,0.769524459239046,0.769360964916001,0.608872486717094,NA
5804034,4,1,580403,2,"Mujer","18 a 29",2,3670.82202148438,3670.82202148438,5207.27327185403,5207.27327185403,5207.27327185403,3670.82202148438,5207.27327185403,3.86420575832479,3.86184421904469,2.95884543229869,NA
